#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,82.6989
#BOTTOM:,332.4825
DEPTH_WMSF,TENS,CS,ETIM
m,lbf,m/h,s
292.5537,2405.635,528.6638,282.0923
292.7061,2364.484,529.3956,281.0316
292.8585,2420.108,530.0183,279.9564
293.0109,2363.619,529.7505,278.9063
293.1633,2388.845,529.1363,277.8574
293.3157,2441.087,527.9044,276.8004
293.4681,2514.351,527.3264,275.7425
293.6205,2571.339,528.0013,274.6844
293.7729,2492.336,529.3421,273.6109
293.9253,2467.254,528.4604,272.5595
294.0777,2512.039,530.7673,271.4928
294.2301,2420.609,531.9166,270.4349
294.3825,2421.315,533.8113,269.3781
294.5349,2558.318,532.061,268.3204
294.6873,2525.607,529.2028,267.2632
294.8397,2468.321,530.244,266.2096
294.9921,2513.935,528.3768,265.1696
295.1445,2574.932,527.2444,264.1196
295.2969,2539.399,528.354,263.0493
295.4493,2507.594,529.0599,261.9858
295.6017,2395.738,529.6304,260.9162
295.7541,2310.09,531.411,259.8637
295.9065,2405.448,528.8682,258.8171
296.0589,2466.077,528.1539,257.7599
296.2113,2434.091,528.1432,256.7015
296.3637,2477.604,527.4757,255.6438
296.5161,2522.525,527.7225,254.5791
296.6685,2448.941,528.9474,253.5208
296.8209,2356.024,530.0469,252.4711
296.9733,2263.708,531.1451,251.4042
297.1257,2244.642,533.0309,250.3382
297.2781,2387.075,531.2661,249.2805
297.4305,2451.65,529.3107,248.2227
297.5829,2493.642,529.0691,247.1752
297.7353,2573.309,528.6372,246.1236
297.8877,2561.12,528.7204,245.066
298.0401,2565.062,528.4205,244.0087
298.1925,2548.066,527.3785,242.9521
298.3449,2491.687,527.6484,241.882
298.4973,2411.125,528.805,240.83
298.6497,2287.913,532.3441,239.7685
298.8021,2312.969,533.6356,238.715
298.9545,2371.299,531.2841,237.6591
299.1069,2360.805,530.4083,236.6027
299.2593,2595.296,526.7816,235.5593
299.4117,2619.719,528.958,234.5056
299.5641,2456.137,530.2408,233.4471
299.7165,2345.798,530.9006,232.3724
299.8689,2247.591,532.9265,231.312
300.0213,2147.709,531.66,230.2699
300.1737,2179.54,532.158,229.2049
300.3261,2192.81,533.9807,228.1552
300.4785,2510.018,529.4377,227.1209
300.6309,2671.965,530.0475,226.086
300.7833,2598.996,530.6568,225.0515
300.9357,2513.985,531.2665,223.9981
301.0881,2477,531.5712,222.9615
301.2405,2443.965,531.8759,221.9576
301.3929,2346.008,531.5712,220.9211
301.5453,2340.021,532.4854,219.8847
301.6977,2411.035,531.571,218.8493
301.8501,2463.986,531.2665,217.8143
302.0025,2401.013,531.8756,216.7774
302.1549,2422.014,531.2665,215.7578
302.3073,2502.956,531.8763,214.7214
302.4597,2421.01,532.4852,213.6854
302.6121,2512.037,529.1328,212.666
302.7645,2590,529.1328,211.6304
302.9169,2590.971,529.1328,210.5771
303.0693,2521.001,529.1328,209.558
303.2217,2430.962,529.7427,208.5216
303.3741,2324.009,530.6567,207.4856
303.5265,2595.984,528.2182,206.4492
303.6789,2541.963,527.6116,205.4123
303.8313,2485.984,531.8759,204.3763
303.9837,2414.934,531.2679,203.3394
304.1361,2304.248,533.6993,202.3063
304.2885,2304,533.0983,201.2728
304.4409,2346.627,532.1887,200.2563
304.5933,2370.724,532.1808,199.2239
304.7457,2565.021,529.1789,198.2008
304.8981,2576.838,529.4321,197.1769
305.0505,2487.963,529.4376,196.1453
305.2029,2437.221,530.3297,195.1118
305.3553,2414.616,532.1296,194.0635
305.5077,2374.265,533.067,193.029
305.6601,2410.686,531.6226,192.0273
305.8125,2459.173,531.2778,190.9952
305.9649,2422.606,531.8515,189.963
306.1173,2476.463,528.9613,188.9313
306.2697,2555.272,528.5374,187.9154
306.4221,2426.025,528.8127,186.8688
306.5745,2510.854,528.828,185.835
306.7269,2526.377,529.1155,184.8022
306.8793,2512.893,529.7061,183.7682
307.0317,2484.829,530.8847,182.7363
307.1841,2474.587,531.2465,181.7016
307.3365,2429.299,531.2664,180.6697
307.4889,2436.212,531.2664,179.6448
307.6413,2525.855,530.42,178.6205
307.7937,2586.477,530.9141,177.5897
307.9461,2534.934,529.5609,176.5573
308.0985,2560.214,527.7632,175.5245
308.2509,2566.651,530.6688,174.491
308.4033,2486.998,531.5158,173.4582
308.5557,2493.5,530.7426,172.4401
308.7081,2576.24,530.3817,171.4093
308.8605,2442.837,531.7232,170.3763
309.0129,2472.707,529.4175,169.3445
309.1653,2626.29,527.2268,168.3115
309.3177,2598.621,530.5248,167.2787
309.4701,2514.956,531.5023,166.2457
309.6225,2408.64,531.3018,165.2118
309.7749,2493.736,530.7297,164.1788
309.9273,2505.245,532.2617,163.1458
310.0797,2447.312,531.1536,162.1139
310.2321,2540.051,529.3685,161.0954
310.3845,2571.485,529.9261,160.0799
310.5369,2493.585,530.8379,159.0349
310.6893,2402.634,530.6991,157.9995
310.8417,2517.018,530.6568,156.9659
310.9941,2626.036,530.6568,155.9339
311.1465,2627.361,530.6568,154.9012
311.2989,2563.818,532.7288,153.8762
311.4513,2486.146,545.2181,152.8525
311.6037,2447.858,539.9667,151.82
311.7561,2397.651,537.0458,150.8013
311.9085,2436.7,530.6311,149.7853
312.0609,2643.505,528.4216,148.7569
312.2133,2539.342,530.2432,147.7311
312.3657,2493.462,530.9089,146.6924
312.5181,2432.324,531.4639,145.6579
312.6705,2358.466,531.071,144.6259
312.8229,2313.118,531.9583,143.5935
312.9753,2277.51,532.1808,142.5612
313.1277,2455.917,530.4504,141.5488
313.2801,2582.246,530.0472,140.5271
313.4325,2562.568,530.7831,139.4826
313.5849,2507.3,530.7172,138.4464
313.7373,2349.912,530.4135,137.414
313.8897,2453.77,530.1096,136.3946
314.0421,2611.153,529.0818,135.373
314.1945,2563.325,529.3089,134.3351
314.3469,2463.46,529.9164,133.3008
314.4993,2429.481,530.7626,132.2672
314.6517,2306.041,533.3359,131.2337
314.8041,2386.065,533.5366,130.1998
314.9565,2483.118,532.6936,129.1807
315.1089,2485.841,531.5474,128.1653
315.2613,2531.641,531.2664,127.136
315.4137,2460.664,533.3623,126.1042
315.5661,2483.467,530.2983,125.0716
315.7185,2627.033,528.9019,124.052
315.8709,2598.579,530.668,123.0165
316.0233,2527.176,531.2664,121.9874
316.1757,2483.32,532.6346,120.9568
316.3281,2482.936,534.2301,119.9241
316.4805,2508.992,535.2974,118.8908
316.6329,2483.041,537.1087,117.87
316.7853,2373.951,536.5467,116.8659
316.9377,2485.361,531.459,115.8555
317.0901,2607.504,529.5203,114.8286
317.2425,2595.977,529.2164,113.7963
317.3949,2554.544,529.5732,112.7629
317.5473,2515.85,531.0624,111.7142
317.6997,2427.069,532.6709,110.6853
317.8521,2513.92,530.8954,109.6545
318.0045,2614.557,529.8273,108.6204
318.1569,2578.988,528.8625,107.5852
318.3093,2492.069,532.2615,106.5492
318.4617,2392.675,534.1447,105.4996
318.6141,2364.721,534.7542,104.4814
318.7665,2318.1,534.4841,103.4533
318.9189,2440.66,534.0945,102.4298
319.0713,2566.427,531.3707,101.4123
319.2237,2664.741,529.692,100.3822
319.3761,2639.32,529.6575,99.34651
319.5285,2577.858,529.5224,98.29759
319.6809,2532.415,529.8774,97.26813
319.8333,2526.774,531.1472,96.23557
319.9857,2477.051,532.8907,95.19914
320.1381,2527.723,531.6403,94.16322
320.2905,2578.087,530.082,93.1402
320.4429,2452.782,531.0621,92.10964
320.5953,2391.622,530.6917,91.07486
320.7477,2489.737,529.6923,90.05089
320.9001,2596.805,528.9979,89.01934
321.0525,2593.419,529.4877,87.97006
321.2049,2547.351,531.5026,86.94022
321.3573,2544.825,532.4008,85.89697
321.5097,2506.415,533.1456,84.86886
321.6621,2381.763,533.6199,83.83759
321.8145,2421.555,533.0449,82.81248
321.9669,2502.785,533.89,81.78065
322.1193,2461.38,533.6545,80.75085
322.2717,2570.026,530.9811,79.73705
322.4241,2600.795,529.6073,78.69796
322.5765,2534.567,530.0972,77.67004
322.7289,2546.634,530.352,76.63776
322.8813,2541.967,531.0116,75.58764
323.0337,2513.356,532.366,74.54533
323.1861,2485.51,531.6903,73.5213
323.3385,2542.947,530.6065,72.50446
323.4909,2514.588,531.232,71.47446
323.6433,2483.176,530.9114,70.43895
323.7957,2510.034,529.5569,69.40135
323.9481,2470.051,531.1121,68.36393
324.1005,2446.392,530.7762,67.33926
324.2529,2524.36,514.9591,66.30843
324.4053,2534.074,482.183,65.27351
324.5577,2439.433,453.1407,64.16636
324.7101,2406,445.4825,62.97009
324.8625,2387.246,444.8731,61.73822
325.0149,2356.913,445.3629,60.51258
325.1673,2493.09,444.2975,59.27922
325.3197,2482.61,446.2083,58.04342
325.4721,2519.073,446.9216,56.80846
325.6245,2519.91,445.5172,55.5854
325.7769,2411.403,445.6679,54.35323
325.9293,2516.581,445.0427,53.1284
326.0817,2455.813,446.6829,51.89581
326.2341,2357.613,447.6663,50.65943
326.3865,2269.17,448.411,49.43465
326.5389,2260.313,448.006,48.21419
326.6913,2282.152,448.191,46.99373
326.8437,2340.699,447.7007,45.774
326.9961,2469.254,446.3465,44.54335
327.1485,2484.292,447.4625,43.30767
327.3009,2382.353,448.7159,42.08397
327.4533,2328.234,448.7504,40.86321
327.6057,2320.278,450.2051,39.64138
327.7581,2250.715,451.4591,38.42015
327.9105,2135.255,451.4937,37.20098
328.0629,2339.867,447.6695,35.99516
328.2153,2504.866,446.667,34.76929
328.3677,2471.665,447.2767,33.53167
328.5201,2400.389,447.4464,32.30583
328.6725,2339.43,447.6663,31.07297
328.8249,2398.799,447.5312,29.84219
328.9773,2425.113,448.9862,28.62696
329.1297,2309.95,449.58,27.39709
329.2821,2318.679,449.8,26.17225
329.4345,2389.524,448.1248,24.95302
329.5869,2507.854,447.4464,23.73369
329.7393,2486.098,447.8864,22.51459
329.8917,2416.824,448.056,21.29527
330.0441,2382.402,447.3961,20.07437
330.1965,2277.884,448.0212,18.84135
330.3489,2357.619,447.2611,17.61616
330.5013,2467.924,445.5175,16.39786
330.6537,2382.606,445.4478,15.16705
330.8061,2313.29,446.0577,13.93074
330.9585,2362.9,444.4674,12.69355
331.1109,2404.046,444.4488,11.45573
331.2633,2404.505,444.7032,10.23112
331.4157,2381.79,445.1432,8.999029
331.5681,2257.828,446.8523,7.763148
331.7205,2251.972,445.2466,6.539236
331.8729,2427.173,441.5395,5.308585
332.0253,2452.196,440.436,4.060636
332.1777,2378.121,441.9753,2.81958
332.3301,2219.342,443.2294,1.582038
332.4825,2071.778,443.9238,0.3447958

