#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,1.3271
#BOTTOM:,748.5446
DEPTH_LSF,BPHI,TNPH
m,%,%
421.7989,50.9430,52.8285
421.9513,51.8737,53.9788
422.1037,49.2388,49.7692
422.2561,50.0682,51.4875
422.4085,52.5210,56.5401
422.5609,52.3686,56.0538
422.7133,54.2591,60.2584
422.8657,49.2476,50.9683
423.0181,48.3181,49.6793
423.1705,44.2894,42.7970
423.3229,47.9939,48.6899
423.4753,49.8095,52.0347
423.6277,46.9471,47.7135
423.7801,50.1934,53.6254
423.9325,45.5251,45.6012
424.0849,53.1082,58.3086
424.2373,52.8054,57.2673
424.3897,50.7201,52.4807
424.5421,49.9095,50.9659
424.6945,54.3378,58.8108
424.8469,49.9282,51.4456
424.9993,54.2000,59.3162
425.1517,53.9638,59.4509
425.3041,52.2163,56.1746
425.4565,49.8166,52.9578
425.6089,49.0220,51.5347
425.7613,49.3055,52.0788
425.9137,53.2912,59.0541
426.0661,50.4817,53.5750
426.2185,52.7245,57.1624
426.3709,54.1504,58.9663
426.5233,50.2664,50.8968
426.6757,54.8203,58.3364
426.8281,55.8151,58.8269
426.9805,65.5390,77.5203
427.1329,56.8051,58.2205
427.2853,56.2535,56.0146
427.4377,54.0825,52.4845
427.5901,53.9846,53.3999
427.7425,57.1712,59.1507
427.8949,52.6232,51.6188
428.0473,57.2349,60.2388
428.1997,50.4507,49.0234
428.3521,53.2226,54.2844
428.5045,54.5972,57.6583
428.6569,57.6891,63.1194
428.8093,59.2861,65.3533
428.9617,55.6815,57.1905
429.1141,53.9592,53.5356
429.2665,54.3997,54.1398
429.4189,54.6880,54.5338
429.5713,56.9862,59.2016
429.7237,55.4319,57.8002
429.8761,56.1012,60.2137
430.0285,56.2594,61.5802
430.1809,53.3819,55.8219
430.3333,53.9272,56.5411
430.4857,54.7975,57.9110
430.6381,52.8194,52.4807
430.7905,58.6029,59.0544
430.9429,71.4490,83.2263
431.0953,64.0953,62.5094
431.2477,70.4630,71.1886
431.4001,69.8736,70.0470
431.5525,65.8615,63.2794
431.7049,61.5875,55.5599
431.8573,63.3379,58.3314
432.0097,60.6915,56.0707
432.1621,63.2157,65.8859
432.3145,57.3987,56.6143
432.4669,50.9272,48.5556
432.6193,50.8858,50.2974
432.7717,50.2632,49.4588
432.9241,55.4097,56.7247
433.0765,60.9329,66.1324
433.2289,56.5634,56.5131
433.3813,55.8297,54.0581
433.5337,56.5180,54.2062
433.6861,63.3910,66.3436
433.8385,54.6162,52.1921
433.9909,52.7563,49.1685
434.1433,58.6421,59.5364
434.2957,61.1414,62.5786
434.4481,56.7927,54.1003
434.6005,62.6322,62.6610
434.7529,66.6650,68.4100
434.9053,58.5566,51.7490
435.0577,67.1675,64.3079
435.2101,69.9073,66.6628
435.3625,70.7434,65.9141
435.5149,78.6761,83.8430
435.6673,71.4007,70.0247
435.8197,61.9544,56.8692
435.9721,61.0885,60.3729
436.1245,54.4759,53.2880
436.2769,52.9915,54.5716
436.4293,50.1531,51.0272
436.5817,52.5103,55.1529
436.7341,54.5941,58.5705
436.8865,51.5485,52.8585
437.0389,44.6636,42.5926
437.1913,51.6702,53.8647
437.3437,48.5358,48.3020
437.4961,52.1414,55.3578
437.6485,50.1898,51.5072
437.8009,49.4152,49.7279
437.9533,55.5203,59.7842
438.1057,52.9230,54.1406
438.2581,53.8264,54.7850
438.4105,50.4251,50.1141
438.5629,60.5917,67.4739
438.7153,64.5763,74.7202
438.8677,55.9748,56.7994
439.0201,51.3352,49.1852
439.1725,56.6362,56.7993
439.3249,60.6084,66.3187
439.4773,56.5875,60.6373
439.6297,50.8467,50.9230
439.7821,53.1067,54.5045
439.9345,55.4817,56.7268
440.0869,60.0311,63.5503
440.2393,63.7441,68.4197
440.3917,59.1315,58.3970
440.5441,56.9751,54.7271
440.6965,52.8283,47.9250
440.8489,59.6116,58.7730
441.0013,65.1421,69.1374
441.1537,60.5074,58.5286
441.3061,57.7314,52.7586
441.4585,68.2757,70.8787
441.6109,67.0060,67.6517
441.7633,64.3597,64.8792
441.9157,58.2396,56.5283
442.0681,54.6868,52.3080
442.2205,56.8891,57.7738
442.3729,57.9777,62.7217
442.5253,54.9883,57.8514
442.6777,55.8669,60.0043
442.8301,55.6100,59.1735
442.9825,51.3815,52.0142
443.1349,55.4967,59.1878
443.2873,47.1991,45.0744
443.4397,57.2353,61.9896
443.5921,58.2292,65.3225
443.7445,51.4253,51.5697
443.8969,55.9093,60.7123
444.0493,52.1930,54.4975
444.2017,46.6649,45.2066
444.3541,55.9119,59.2115
444.5065,55.3759,57.0192
444.6589,62.3014,69.1325
444.8113,65.7586,77.4764
444.9637,58.5827,63.8965
445.1161,47.7304,46.5628
445.2685,43.8102,41.4910
445.4209,55.4585,62.6322
445.5733,49.6571,52.2284
445.7257,50.4379,52.9782
445.8781,57.0008,65.0337
446.0305,48.0764,46.7863
446.1829,54.2203,53.9591
446.3353,57.5552,57.0964
446.4877,56.2566,53.3115
446.6401,55.1992,50.5897
446.7925,57.5692,53.5971
446.9449,56.1732,52.3894
447.0973,52.4466,47.7642
447.2497,64.4342,68.8640
447.4021,56.7115,54.8829
447.5545,61.9476,65.4006
447.7069,70.0365,84.0217
447.8593,74.7797,96.9168
448.0117,61.1063,62.8521
448.1641,61.4352,64.7522
448.3165,59.4703,62.2753
448.4689,56.2427,57.0511
448.6213,57.2115,59.0731
448.7737,58.8414,62.3891
448.9261,73.3900,100.7012
449.0785,61.2087,65.6344
449.2309,56.0178,55.6222
449.3833,59.1426,61.7783
449.5357,52.7192,50.4675
449.6881,53.2914,52.9594
449.8405,59.7120,66.2635
449.9929,47.9714,45.7337
450.1453,55.7741,59.1189
450.2977,60.3869,69.0102
450.4501,50.6758,49.9038
450.6025,58.1524,63.0278
450.7549,56.2329,59.1947
450.9073,54.9711,57.0618
451.0597,54.2767,55.5339
451.2121,57.6620,60.0410
451.3645,61.9499,66.5587
451.5169,62.0031,64.5277
451.6693,66.4631,71.4386
451.8217,57.5068,53.7662
451.9741,57.2707,53.2942
452.1265,61.6483,62.4382
452.2789,60.6301,62.1310
452.4313,58.0799,58.5189
452.5837,58.8730,59.2399
452.7361,57.0112,53.4399
452.8885,68.3233,72.4917
453.0409,59.9441,54.9975
453.1933,57.4941,49.5468
453.3457,59.6349,52.7165
453.4981,72.1448,72.7295
453.6505,64.8823,57.2469
453.8029,72.8280,69.6475
453.9553,71.1874,63.9625
454.1077,75.3796,69.5967
454.2601,77.5407,72.8909
454.4125,80.7988,77.2181
454.5649,89.0830,99.5671
454.7173,79.7788,75.7302
454.8697,82.5032,84.5810
455.0221,81.8144,90.3633
455.1745,66.9021,63.6311
455.3269,62.7309,59.9379
455.4793,62.6214,62.3988
455.6317,58.6072,55.6084
455.7841,64.4361,63.9367
455.9365,68.6774,68.6651
456.0889,73.9031,74.8444
456.2413,72.0146,67.9753
456.3937,73.0550,71.3100
456.5461,77.6891,85.7186
456.6985,60.9596,54.1255
456.8509,55.0785,47.2991
457.0033,64.5468,64.7775
457.1557,59.7398,58.1508
457.3081,58.3905,57.3213
457.4605,57.0976,56.5790
457.6129,57.5869,59.1767
457.7653,57.8388,61.9042
457.9177,50.7829,49.7197
458.0701,54.7477,56.0978
458.2225,57.2096,60.4499
458.3749,54.1031,54.8075
458.5273,54.3742,54.4418
458.6797,58.6763,62.0934
458.8321,53.8531,53.6956
458.9845,55.8335,58.4225
459.1369,51.9832,52.4759
459.2893,53.5864,56.2017
459.4417,59.0236,66.5915
459.5941,55.4066,58.0483
459.7465,57.3148,60.2128
459.8989,52.8173,51.8791
460.0513,56.8699,58.1111
460.2037,50.9850,48.7636
460.3561,54.1888,54.5650
460.5085,56.3340,58.7630
460.6609,54.9076,56.7478
460.8133,55.3299,58.0659
460.9657,54.8819,56.5812
461.1181,51.0500,50.6995
461.2705,53.7030,55.8630
461.4229,57.0329,61.4537
461.5753,52.9808,53.7890
461.7277,54.9937,55.7098
461.8801,56.3174,57.5230
462.0325,58.3698,60.9481
462.1849,60.6993,66.0800
462.3373,52.3645,51.4580
462.4897,52.4403,52.6167
462.6421,51.0585,50.8708
462.7945,57.2262,62.9109
462.9469,55.0921,58.1249
463.0993,53.3449,53.0420
463.2517,60.6501,65.7474
463.4041,55.1954,55.1151
463.5565,57.8182,58.4028
463.7089,58.9544,59.2335
463.8613,62.4390,66.9070
464.0137,51.8527,48.1145
464.1661,47.0211,42.3139
464.3185,58.5658,63.0909
464.4709,53.2659,54.1802
464.6233,52.5560,54.4042
464.7757,50.1408,51.7691
464.9281,48.9773,50.4899
465.0805,54.5626,60.7074
465.2329,54.6543,60.1928
465.3853,55.0526,58.8297
465.5377,53.1545,54.0780
465.6901,63.4757,75.5380
465.8425,55.3731,57.7742
465.9949,52.0811,51.5062
466.1473,54.0500,55.1771
466.2997,65.2547,78.0442
466.4521,60.2088,65.4714
466.6045,49.5195,46.6097
466.7569,56.0189,56.6561
466.9093,54.3183,53.4620
467.0617,62.2950,69.0740
467.2141,57.0480,60.0299
467.3665,54.4823,55.3459
467.5189,54.5002,55.0676
467.6713,59.7875,64.9659
467.8237,52.3486,51.4228
467.9761,58.7354,61.7728
468.1285,57.1978,59.3076
468.2809,58.8533,63.3734
468.4333,55.0260,56.9684
468.5857,47.9811,46.0326
468.7381,57.3370,62.2644
468.8905,51.4814,51.5532
469.0429,62.0017,70.7615
469.1953,55.9272,58.3240
469.3477,52.0973,51.8435
469.5001,53.7541,55.4022
469.6525,55.4234,59.2674
469.8049,52.2791,54.1507
469.9573,54.0560,57.5116
470.1097,52.6491,55.7119
470.2621,50.9139,52.4395
470.4145,52.3839,55.2901
470.5669,52.9840,56.5613
470.7193,46.2999,44.6291
470.8717,54.6103,57.6125
471.0241,55.3157,57.8054
471.1765,61.4274,68.1104
471.3289,59.8634,63.8682
471.4813,53.6821,53.1398
471.6337,50.2582,48.3976
471.7861,55.8265,59.5747
471.9385,50.5824,51.3058
472.0909,52.6290,54.7297
472.2433,49.9717,50.4964
472.3957,54.5349,58.9748
472.5481,51.1987,52.6382
472.7005,50.9090,52.5687
472.8529,49.7607,50.2907
473.0053,51.6048,53.5252
473.1577,54.3920,58.5092
473.3101,52.2135,55.4108
473.4625,53.9711,58.9991
473.6149,51.0662,53.7716
473.7673,47.1834,47.6183
473.9197,45.5658,45.8559
474.0721,51.6604,56.5905
474.2245,55.0564,63.2777
474.3769,47.8840,50.1427
474.5293,45.4715,46.7026
474.6817,44.2781,44.8690
474.8341,53.0004,59.7807
474.9865,40.7794,38.8250
475.1389,46.3660,46.6385
475.2913,42.7525,40.7970
475.4437,50.4193,52.2399
475.5961,54.0560,57.1989
475.7485,55.0915,58.2667
475.9009,56.0209,58.9028
476.0533,54.2086,55.1777
476.2057,54.2316,55.6670
476.3581,56.8643,62.5163
476.5105,47.7580,48.0181
476.6629,53.6560,58.7754
476.8153,48.4449,49.7482
476.9677,56.4258,65.0268
477.1201,59.9875,72.0279
477.2725,49.6001,50.3494
477.4249,55.9843,61.7823
477.5773,47.6523,47.2748
477.7297,48.6197,48.6769
477.8821,51.2094,52.4317
478.0345,53.9778,56.3807
478.1869,66.0976,82.0678
478.3393,59.2310,65.2185
478.4917,55.6241,58.1573
478.6441,51.1069,50.7148
478.7965,50.6458,50.0280
478.9489,49.9348,49.4124
479.1013,58.0557,64.0414
479.2537,49.3309,48.1635
479.4061,53.3100,54.7401
479.5585,50.6311,49.7692
479.7109,53.6961,52.6698
479.8633,62.5587,67.1119
480.0157,64.9419,69.4348
480.1681,71.4525,81.1624
480.3205,61.3515,60.6528
480.4729,56.1946,52.7626
480.6253,56.9770,55.2552
480.7777,57.9595,59.2249
480.9301,51.0947,49.1775
481.0825,51.0067,50.2910
481.2349,53.0790,53.9667
481.3873,56.3638,59.2118
481.5397,54.3522,55.6814
481.6921,57.1119,59.6599
481.8445,58.8462,62.3495
481.9969,58.4582,59.5788
482.1493,61.5460,63.7460
482.3017,64.6058,68.4438
482.4541,55.7529,50.4748
482.6065,67.6204,67.3655
482.7589,66.7742,64.1649
482.9113,69.2981,66.6411
483.0637,80.9408,92.9295
483.2161,78.0911,80.8911
483.3685,77.1134,75.1149
483.5209,76.9966,76.5809
483.6733,72.3751,69.5423
483.8257,64.2529,57.0516
483.9781,62.3525,59.3396
484.1305,58.0849,57.8931
484.2829,55.5960,56.9507
484.4353,60.1682,66.5082
484.5877,55.7209,57.4826
484.7401,60.9715,64.5452
484.8925,60.3852,60.6483
485.0449,67.0273,71.5939
485.1973,57.9922,55.1344
485.3497,69.6205,77.0460
485.5021,57.4714,51.9945
485.6545,65.3701,64.6284
485.8069,67.9978,72.0110
485.9593,65.2326,66.8179
486.1117,59.3626,56.4837
486.2641,53.8240,48.8897
486.4165,59.0017,58.3342
486.5689,66.6493,72.4410
486.7213,63.6199,67.6440
486.8737,69.0414,88.3786
487.0261,53.8090,58.3835
487.1785,51.7400,52.9727
487.3309,46.1409,45.6195
487.4833,57.0417,65.2711
487.6357,-999.25,-999.25
487.7881,-999.25,-999.25
487.9405,-999.25,-999.25
488.0929,-999.25,-999.25
488.2453,-999.25,-999.25
488.3977,-999.25,-999.25
488.5501,-999.25,-999.25
488.7025,-999.25,-999.25
488.8549,-999.25,-999.25
489.0073,-999.25,-999.25
489.1597,-999.25,-999.25
489.3121,-999.25,-999.25
489.4645,-999.25,-999.25
489.6169,-999.25,-999.25
489.7693,-999.25,-999.25
489.9217,-999.25,-999.25
490.0741,-999.25,-999.25
490.2265,-999.25,-999.25
490.3789,-999.25,-999.25
490.5313,-999.25,-999.25
490.6837,-999.25,-999.25
490.8361,-999.25,-999.25
490.9885,-999.25,-999.25
491.1409,-999.25,-999.25
491.2933,-999.25,-999.25
491.4457,-999.25,-999.25
491.5981,-999.25,-999.25
491.7505,-999.25,-999.25
491.9029,-999.25,-999.25
492.0553,-999.25,-999.25
492.2077,-999.25,-999.25
492.3601,-999.25,-999.25
492.5125,-999.25,-999.25
492.6649,-999.25,-999.25
492.8173,-999.25,-999.25
492.9697,-999.25,-999.25
493.1221,-999.25,-999.25
493.2745,59.0047,59.8668
493.4269,58.6429,63.0987
493.5793,50.9746,48.4624
493.7317,54.9732,55.5121
493.8841,58.9178,64.4069
494.0365,49.4483,46.3772
494.1889,55.1952,53.0220
494.3413,64.2872,67.7755
494.4937,61.2056,59.4047
494.6461,78.8757,99.4637
494.7985,64.7424,61.4173
494.9509,61.2010,53.6931
495.1033,66.2631,60.5605
495.2557,62.9578,56.2556
495.4081,72.8503,77.3000
495.5605,72.7618,80.6723
495.7129,67.5899,67.9877
495.8653,66.9755,66.4808
496.0177,58.1384,49.8764
496.1701,67.7965,66.3513
496.3225,62.1906,56.2027
496.4749,59.7532,53.5416
496.6273,65.1361,64.3486
496.7797,60.9379,61.0096
496.9321,62.7791,66.8842
497.0845,61.2261,65.5646
497.2369,63.8911,71.7467
497.3893,62.2054,67.8634
497.5417,55.3221,54.8999
497.6941,51.9642,49.7327
497.8465,59.8437,64.1009
497.9989,54.4835,55.2142
498.1513,54.0566,55.4318
498.3037,50.0620,49.7664
498.4561,51.5386,51.9896
498.6085,54.5429,56.5324
498.7609,69.1719,89.1898
498.9133,58.0949,57.2325
499.0657,61.2607,60.7845
499.2181,60.2874,56.3513
499.3705,62.4112,58.3582
499.5229,58.2643,50.9419
499.6753,58.8625,51.7704
499.8277,63.0132,57.9513
499.9801,65.7553,63.6992
500.1325,68.7523,67.9929
500.2849,62.0474,55.5261
500.4373,66.0401,61.5917
500.5897,64.2251,58.6700
500.7421,70.6356,70.4184
500.8945,66.9913,65.8828
501.0469,61.8170,60.3597
501.1993,58.3197,55.1167
501.3517,51.8603,45.7604
501.5041,66.6964,68.4180
501.6565,66.6000,65.6905
501.8089,71.7607,72.9703
501.9613,80.2677,94.9373
502.1137,77.8484,85.9444
502.2661,65.9505,62.4118
502.4185,71.7160,74.3822
502.5709,63.4113,60.1097
502.7233,64.9783,63.6233
502.8757,67.1569,65.4303
503.0281,65.5861,60.9020
503.1805,72.7981,70.7520
503.3329,64.6309,52.3549
503.4853,79.1897,72.5520
503.6377,77.1107,68.3667
503.7901,82.4619,76.6411
503.9425,71.1997,56.4317
504.0949,85.9539,87.3929
504.2473,80.0540,76.1245
504.3997,88.9447,102.3217
504.5521,79.2543,79.8605
504.7045,78.2263,79.5005
504.8569,72.9103,70.9294
505.0093,70.6465,67.7625
505.1617,68.1755,62.7753
505.3141,74.1865,70.9441
505.4665,73.9115,67.4770
505.6189,78.0097,70.6061
505.7713,77.7851,70.7186
505.9237,92.4039,112.0905
506.0761,80.7723,81.2757
506.2285,72.9856,68.0497
506.3809,70.3520,64.7530
506.5333,75.8776,75.7347
506.6857,76.0460,76.8389
506.8381,64.3252,54.2543
506.9905,70.7689,66.0204
507.1429,70.2333,67.2045
507.2953,72.2443,74.4513
507.4477,70.4297,71.2645
507.6001,69.7086,69.5945
507.7525,78.8701,91.1472
507.9049,66.1272,61.1083
508.0573,67.9452,63.2878
508.2097,67.0296,62.6483
508.3621,74.5135,77.7036
508.5145,73.1061,75.2679
508.6669,66.9070,63.4436
508.8193,71.8589,73.7829
508.9717,67.3567,64.9835
509.1241,68.6554,68.7765
509.2765,65.5279,64.9154
509.4289,62.0522,59.2067
509.5813,60.5832,58.2976
509.7337,62.3636,62.2303
509.8861,59.7072,58.4516
510.0385,57.0996,53.2027
510.1909,63.7934,62.6360
510.3433,73.7469,78.8296
510.4957,81.3672,90.7580
510.6481,75.9286,71.2137
510.8005,86.0328,89.3371
510.9529,79.3967,73.3499
511.1053,80.1047,77.2477
511.2577,75.6414,72.5361
511.4101,70.2068,64.5211
511.5625,67.4331,63.1656
511.7149,70.6139,72.9641
511.8673,65.2854,63.0665
512.0197,62.0836,56.6738
512.1721,63.0449,57.3775
512.3245,66.9783,62.7262
512.4769,69.6424,65.7467
512.6293,68.4105,62.6839
512.7817,69.5828,68.3590
512.9341,70.8658,76.4693
513.0865,68.5357,75.4672
513.2389,59.5189,59.5535
513.3913,66.4293,76.2571
513.5437,63.1114,70.2953
513.6961,60.5687,65.9266
513.8485,50.0004,47.9311
514.0009,55.6629,56.3652
514.1533,52.6947,50.8007
514.3057,59.8171,63.6815
514.4581,59.9850,63.4414
514.6105,48.5908,44.8022
514.7629,59.4968,63.1142
514.9153,49.2506,46.0326
515.0677,55.7195,57.6663
515.2201,56.6810,60.9990
515.3725,60.4651,68.1928
515.5249,53.0039,54.4333
515.6773,53.5219,55.6562
515.8297,51.6498,53.3168
515.9821,51.8479,54.2534
516.1345,51.1384,52.9373
516.2869,44.8658,43.1167
516.4393,50.5016,52.3124
516.5917,51.9773,55.0042
516.7441,50.4911,51.6414
516.8965,50.1243,50.9063
517.0489,50.6825,51.9233
517.2013,49.5814,50.3004
517.3537,52.3351,54.7817
517.5061,49.9371,50.7103
517.6585,51.6231,52.8081
517.8109,52.5436,54.2538
517.9633,50.5596,50.9598
518.1157,54.5401,57.6870
518.2681,53.7851,56.4279
518.4205,50.4288,50.7872
518.5729,51.5616,52.8243
518.7253,51.8381,53.0987
518.8777,54.8122,58.3870
519.0301,53.6770,56.3311
519.1825,50.8310,51.1658
519.3349,55.7703,59.5876
519.4873,52.2694,53.3682
519.6397,52.6599,54.3301
519.7921,50.1939,50.5053
519.9445,51.6465,52.8954
520.0969,48.9710,48.4228
520.2493,55.2043,58.3242
520.4017,56.1490,59.7214
520.5541,52.1662,52.4882
520.7065,49.1508,47.1568
520.8589,54.3064,55.3066
521.0113,56.1433,58.6716
521.1637,56.3626,58.8202
521.3161,58.2799,61.3217
521.4685,61.6718,65.4248
521.6209,59.7789,58.6311
521.7733,65.9031,67.6213
521.9257,67.5915,67.9662
522.0781,68.6641,68.8578
522.2305,69.6263,69.5666
522.3829,66.3729,63.2668
522.5353,66.8605,64.7420
522.6877,67.0400,66.4641
522.8401,62.7754,59.5666
522.9925,59.2899,55.8185
523.1449,56.4293,53.0664
523.2973,54.2228,51.3577
523.4497,53.0675,51.3184
523.6021,56.8247,58.9090
523.7545,51.3040,50.1147
523.9069,49.2002,47.4439
524.0593,53.7459,54.7138
524.2117,50.3314,48.8586
524.3641,51.9315,51.7999
524.5165,52.4718,53.2826
524.6689,53.9559,56.2707
524.8213,50.8428,50.8326
524.9737,54.1338,56.2286
525.1261,49.1494,49.2012
525.2785,46.4346,45.4883
525.4309,54.5894,59.7231
525.5833,43.3583,40.7390
525.7357,51.1623,52.2241
525.8881,57.9986,64.0774
526.0405,55.4265,57.9885
526.1929,54.3069,54.3123
526.3453,51.9822,50.2678
526.4977,53.7320,52.3681
526.6501,54.5000,53.8893
526.8025,58.2944,60.8920
526.9549,50.4066,47.9745
527.1073,50.1365,47.3128
527.2597,48.4920,44.7667
527.4121,57.8592,59.9456
527.5645,54.9703,55.0274
527.7169,50.1210,47.4869
527.8693,53.6128,53.2450
528.0217,54.8510,56.4332
528.1741,53.8397,55.7921
528.3265,50.7279,51.8431
528.4789,47.6477,46.8160
528.6313,52.0194,53.6699
528.7837,52.8784,54.4651
528.9361,51.3195,52.0302
529.0885,53.9964,56.6045
529.2409,51.0158,51.5517
529.3933,50.4464,50.2502
529.5457,52.8167,54.5295
529.6981,53.9247,56.4715
529.8505,52.7386,54.1375
530.0029,54.3277,57.0223
530.1553,53.5410,56.3010
530.3077,55.9883,60.4789
530.4601,50.9265,51.4827
530.6125,51.0124,51.0785
530.7649,51.1499,51.4411
530.9173,51.9930,51.9610
531.0697,56.3783,57.2488
531.2221,56.8887,56.4342
531.3745,64.4424,71.2630
531.5269,57.3719,56.1083
531.6793,57.9250,55.3991
531.8317,63.5828,63.4974
531.9841,63.6116,62.1279
532.1365,61.3375,55.6566
532.2889,57.2626,47.9712
532.4413,62.9429,54.1246
532.5937,77.9182,80.2422
532.7461,79.4372,80.6164
532.8985,78.5129,74.6850
533.0509,76.7063,68.0299
533.2033,84.7270,86.3466
533.3557,86.5335,89.6256
533.5081,79.6633,74.8584
533.6605,81.8568,84.8201
533.8129,76.5143,77.2199
533.9653,65.9888,61.0472
534.1177,59.6265,55.7125
534.2701,60.2055,60.5241
534.4225,61.9669,69.3313
534.5749,45.9120,43.2835
534.7273,47.1723,45.8604
534.8797,56.5885,63.4366
535.0321,55.2087,60.8499
535.1845,50.9341,52.7402
535.3369,55.7459,62.7831
535.4893,48.7579,49.9723
535.6417,47.1087,47.3409
535.7941,49.8745,51.2118
535.9465,47.1468,46.8093
536.0989,50.9078,52.5868
536.2513,48.2038,48.0233
536.4037,56.5012,62.6644
536.5561,56.3299,61.8240
536.7085,47.6638,45.4489
536.8609,59.1075,64.8692
537.0133,61.2811,70.5889
537.1657,51.3802,51.5746
537.3181,51.9388,53.6558
537.4705,48.7236,49.5919
537.6229,43.4081,42.4305
537.7753,46.2074,47.0694
537.9277,48.1133,49.9131
538.0801,49.0824,49.6214
538.2325,48.7351,48.2190
538.3849,50.0141,49.1954
538.5373,56.0559,58.7758
538.6897,58.5160,62.7442
538.8421,51.8872,50.8613
538.9945,51.5183,50.1632
539.1469,50.8233,50.2277
539.2993,55.4525,58.9153
539.4517,47.2024,45.7642
539.6041,51.4236,53.0119
539.7565,51.6931,54.4752
539.9089,49.7058,50.7973
540.0613,50.1034,51.6517
540.2137,52.2187,55.8116
540.3661,50.9799,53.5790
540.5185,48.7260,49.4320
540.6709,53.4894,57.1507
540.8233,52.0044,54.4806
540.9757,54.7029,59.2007
541.1281,55.1638,59.1020
541.2805,54.2457,56.4368
541.4329,61.0547,70.3541
541.5853,54.1790,56.2057
541.7377,51.9804,52.7997
541.8901,53.1243,55.1108
542.0425,52.7380,54.4768
542.1949,52.7427,54.1466
542.3473,52.3772,52.8783
542.4997,54.2751,55.2417
542.6521,62.7871,71.4338
542.8045,64.1052,72.3073
542.9569,58.0311,59.4532
543.1093,56.1861,55.8303
543.2617,55.8489,56.0820
543.4141,56.1655,57.5992
543.5665,56.9899,59.8060
543.7189,58.2875,63.2819
543.8713,58.4897,64.8390
544.0237,57.5211,62.3137
544.1761,55.4786,58.5634
544.3285,54.4843,55.9397
544.4809,57.5982,60.3836
544.6333,60.0358,63.7516
544.7857,59.3245,60.9637
544.9381,58.8590,58.4312
545.0905,49.6642,45.3801
545.2429,52.3409,49.7373
545.3953,51.3657,49.4522
545.5477,54.4098,55.1072
545.7001,52.4928,53.2815
545.8525,55.5258,59.0339
546.0049,51.7702,52.7587
546.1573,52.5101,53.5719
546.3097,53.0206,54.7808
546.4621,52.3681,53.6096
546.6145,54.8229,58.6891
546.7669,52.6425,54.8384
546.9193,48.5382,48.1331
547.0717,50.4598,51.1920
547.2241,51.2081,51.4365
547.3765,53.8799,54.7699
547.5289,61.4491,67.2031
547.6813,58.8047,59.9175
547.8337,63.9329,69.4560
547.9861,53.1205,49.4245
548.1385,57.9898,58.2770
548.2909,54.9695,55.1311
548.4433,50.0805,48.5476
548.5957,53.6243,54.7298
548.7481,57.2297,60.5321
548.9005,56.9521,57.2692
549.0529,58.3936,55.4608
549.2053,68.1591,66.5533
549.3577,67.6299,59.2439
549.5101,84.6350,92.0766
549.6625,76.2096,74.0037
549.8149,70.5966,69.5213
549.9673,65.2802,64.6502
550.1197,56.1892,51.8872
550.2721,56.4620,54.5343
550.4245,54.6059,53.5170
550.5769,57.1129,57.5470
550.7293,61.4797,64.1014
550.8817,66.1279,70.7736
551.0341,66.8412,68.0096
551.1865,70.6066,71.0952
551.3389,65.4382,63.5304
551.4913,53.8435,45.1607
551.6437,52.4245,43.6373
551.7961,58.7441,54.4650
551.9485,66.0450,70.2686
552.1009,64.7415,66.2234
552.2533,72.7111,79.4216
552.4057,72.0408,72.3930
552.5581,77.5610,78.3327
552.7105,75.8150,69.7176
552.8629,76.9486,71.3532
553.0153,75.9317,71.3322
553.1677,76.4156,73.6446
553.3201,72.2451,69.7673
553.4725,63.1551,58.0856
553.6249,65.2795,65.2841
553.7773,62.1981,63.1627
553.9297,62.7557,67.9962
554.0821,60.3658,62.4637
554.2345,52.9753,48.3435
554.3869,62.6121,60.7536
554.5393,68.8808,76.1408
554.6917,65.8441,70.9781
554.8441,50.0329,45.0124
554.9965,52.9229,50.8203
555.1489,49.5924,48.7197
555.3013,48.0583,47.1139
555.4537,50.1541,52.2125
555.6061,48.2989,49.4333
555.7585,47.1429,47.7987
555.9109,50.4831,53.4868
556.0633,49.6763,51.5998
556.2157,45.9152,45.1229
556.3681,51.3788,53.5166
556.5205,63.4208,76.3683
556.6729,52.5344,52.2124
556.8253,64.8381,74.9675
556.9777,51.4320,48.6387
557.1301,52.5971,49.6154
557.2825,58.7584,58.6870
557.4349,65.2525,71.9272
557.5873,52.4590,48.7366
557.7397,56.3172,53.4698
557.8921,66.6850,73.3295
558.0445,61.3139,61.1777
558.1969,64.8567,68.6189
558.3493,54.7174,52.0491
558.5017,53.9325,52.3991
558.6541,53.0829,52.9960
558.8065,54.7310,59.0814
558.9589,52.4291,55.8821
559.1113,53.8752,59.2335
559.2637,50.0632,52.2961
559.4161,47.9874,47.7774
559.5685,47.8542,47.8651
559.7209,53.0266,56.2864
559.8733,50.2305,51.0282
560.0257,57.6764,64.2233
560.1781,58.0624,65.6385
560.3305,52.2219,54.4800
560.4829,45.8142,44.6187
560.6353,49.7304,50.6412
560.7877,49.7621,50.8569
560.9401,49.3935,49.6520
561.0925,52.1748,54.9172
561.2449,54.0986,58.4924
561.3973,48.9409,49.1599
561.5497,47.6967,47.4424
561.7021,49.8702,50.8716
561.8545,48.2530,48.1765
562.0069,49.5320,50.2721
562.1593,48.7491,48.6792
562.3117,50.7211,52.2861
562.4641,48.2011,48.3345
562.6165,48.3178,48.4950
562.7689,50.1775,51.7993
562.9213,48.7246,49.3245
563.0737,51.7534,54.0797
