#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.1079
#BOTTOM:,757.3838
DEPTH_LSF,ROP5,RPM_GVR
m,m/h,c/min
635.1589,26.79944,55
635.3113,27.34725,57
635.4637,28.22942,57.00002
635.6161,29.30656,58
635.7685,30.25444,56
635.9209,33.25265,71.99996
636.0733,35.0078,70
636.2257,33.04206,58
636.3781,34.44262,58
636.5305,36.15747,64
636.6829,32.23219,72.00961
636.8353,33.5243,66.00013
636.9877,35.11163,67.99979
637.1401,38.27808,67.99987
637.2925,39.04566,57.97113
637.4449,36.87709,68
637.5973,36.56208,60
637.7497,43.00782,62.00002
637.9021,46.18294,63
638.0545,52.53221,54.94698
638.2069,60.80009,64.00482
638.3593,54.31554,59
638.5117,48.87226,52.99998
638.6641,42.37146,60
638.8165,37.22623,65.97103
638.9689,38.04398,51.00483
639.1213,34.33205,48.0001
639.2737,32.68951,58.99983
639.4261,30.87243,52.99998
639.5785,28.83006,52
639.7309,29.81599,67
639.8833,30.34295,64.99981
640.0357,31.40642,50.1017
640.1881,32.11343,77.99966
640.3405,33.59121,59
640.4929,32.07997,65
640.6453,34.16759,52
640.7977,32.34459,57.00008
640.9501,30.81587,65.94176
641.1025,30.43653,50.99998
641.2549,29.21204,50
641.4073,28.29013,60.0001
641.5597,26.84788,65.99989
641.7121,26.9427,56.98541
641.8645,27.20619,67.97568
642.0169,28.59127,59
642.1693,29.50469,58.99989
642.3217,29.95646,66.94644
642.4741,30.80226,50.03897
642.6265,30.3567,58.01462
642.7789,32.92165,63
642.9313,34.04128,55
643.0837,34.42535,79.91219
643.2361,33.97236,52.06344
643.3885,33.0949,72.96095
643.5409,32.0744,63.99996
643.6933,31.53641,62
643.8457,29.93137,58.03909
643.9981,30.15924,69.99977
644.1505,32.78027,56.00008
644.3029,32.20964,68.99989
644.4553,29.56379,62.00983
644.6077,28.75578,61.06364
644.7601,28.27452,30
644.9125,27.18147,58
645.0649,27.29931,50
645.2173,26.04645,53.9999
645.3697,27.67625,57
645.5221,26.44159,54.01472
645.6745,24.8816,43.99969
645.8269,24.5981,28
645.9793,23.67599,57.00013
646.1317,22.86185,63.99017
646.2841,22.02298,52
646.4365,23.63845,50.10817
646.5889,23.93676,71.90655
646.7413,24.83815,51.00492
646.8938,25.00246,56.94585
647.0462,25.78673,51.00004
647.1986,26.07799,61
647.3510,26.64021,53.99507
647.5034,29.98238,67
647.6558,34.09169,49.03452
647.8082,39.55753,69.93587
647.9606,37.89087,55.97533
648.1130,37.94903,62.99989
648.2654,36.08475,51.00015
648.4178,34.51316,58.97036
648.5702,35.76769,54.00008
648.7226,35.85753,60
648.8750,34.69558,56
649.0274,34.8175,58
649.1798,34.22899,68.99979
649.3322,32.11586,72
649.4846,31.31958,49.03466
649.6370,29.35274,56.05449
649.7894,29.65277,56.99009
649.9418,30.51655,54.00031
650.0942,30.47379,70.00006
650.2466,30.93718,72.99969
650.3990,31.99581,68.94044
650.5514,32.3726,65.94539
650.7038,32.51741,57
650.8562,34.80878,56
651.0086,34.93021,60.00023
651.1610,38.58629,71.99973
651.3134,37.99353,58
651.4658,37.18923,71
651.6182,38.36633,52.0001
651.7706,39.75687,62.92034
651.9230,37.14155,60.01992
652.0754,34.58745,53
652.2278,34.0918,60
652.3802,31.69377,63.97507
652.5326,32.91493,65
652.6850,32.30563,57.99992
652.8374,35.37436,66
652.9898,38.39795,62.00499
653.1422,37.24923,57
653.2946,34.44022,52
653.4470,34.05205,65.0001
653.5994,36.24924,63.99998
653.7518,35.27035,63.005
653.9042,37.61407,59.99992
654.0566,38.54244,77
654.2090,37.7571,62.00008
654.3614,34.73086,48
654.5138,32.04898,52.93987
654.6662,30.8267,38.13533
654.8186,32.98003,44
654.9710,32.45791,60.99973
655.1234,30.41306,40.00037
655.2758,29.4538,46.99951
655.4282,29.32559,57.00031
655.5806,28.68429,59.00008
655.7330,24.48938,54
655.8854,24.68221,48
656.0378,25.21488,49.00002
656.1902,25.36497,45.08048
656.3426,24.87342,49.02013
656.4950,26.38927,55.04027
656.6474,26.9398,47
656.7998,27.07701,55.99982
656.9522,25.74742,47.04031
657.1046,25.18888,60.99994
657.2570,29.73163,57.94453
657.4094,30.80003,48.01009
657.5618,30.96345,50
657.7142,30.61307,67
657.8666,29.06495,49.00002
658.0190,28.87459,49.99996
658.1714,28.67054,66
658.3238,30.11754,53.98484
658.4762,32.17227,55.00026
658.6286,32.80073,67.93424
658.7810,32.54293,62
658.9334,31.12331,71
659.0858,31.347,67.99969
659.2382,33.65826,56.03039
659.3906,34.94784,59.0152
659.5430,36.66372,56.00006
659.6954,39.22223,59.04057
659.8478,38.12452,67
660.0002,37.43356,58
660.1526,38.81572,46.00004
660.3050,38.60024,44.00014
660.4574,41.09254,64.96952
660.6098,37.41816,62.97961
660.7622,34.12626,59.02031
660.9146,34.52702,45.00027
661.0670,30.52015,64.99998
661.2194,30.35304,57.00511
661.3718,33.02007,63.99982
661.5242,35.15866,52.54296
661.6766,32.96933,53.0001
661.8290,31.49965,29.15252
661.9814,28.91466,53.98981
662.1338,29.84349,46.10198
662.2862,28.42211,61.91839
662.4386,26.04176,63.99929
662.5910,26.09058,28
662.7434,24.37041,56.00024
662.8958,22.95264,67.90807
663.0482,20.84772,59.99974
663.2006,20.36906,56
663.3530,19.77859,48.06647
663.5054,19.61978,54.9998
663.6578,19.2555,56.02047
663.8102,19.91387,57.92834
663.9626,21.38514,59
664.1150,22.46913,42
664.2674,23.77374,62
664.4198,24.36159,40.98975
664.5722,25.9084,48.99994
664.7246,27.55491,65
664.8770,30.06901,50
665.0294,29.01425,51.99972
665.1818,28.39369,38.04621
665.3342,24.3189,28
665.4866,23.94379,50.95376
665.6390,24.73165,41.98458
665.7914,25.16418,39.05141
665.9438,25.39412,48.964
666.0962,23.86585,60.91262
666.2486,23.31588,45
666.4010,22.79574,43.11841
666.5534,25.79561,26
666.7058,28.18808,55.04121
666.8582,34.83086,33.07744
667.0106,35.20595,29.00036
667.1630,35.13216,60.8917
667.3154,35.92336,27
667.4678,33.7631,51.00018
667.6202,34.28072,53.0001
667.7726,33.55395,65.99976
667.9250,31.65749,77.99944
668.0774,28.84056,48.00004
668.2298,26.65178,51.96898
668.3822,26.02541,61.92243
668.5346,24.63012,54.93792
668.6870,23.09335,51.98447
668.8394,22.16845,53.00004
668.9918,21.97457,52.07753
669.1442,22.39915,70.85496
669.2966,22.24887,45.00024
669.4490,23.62639,54.00026
669.6014,22.68387,56.93808
669.7538,23.47768,61.02075
669.9062,22.17162,57.93254
670.0586,23.33977,69.00006
670.2110,22.51422,60.97404
670.3634,21.86205,54.02597
670.5158,21.71703,63.99968
670.6682,21.4404,67
670.8206,21.22487,57.0001
670.9730,20.20568,61.9999
671.1254,20.69051,57.05723
671.2778,20.12206,49.00042
671.4302,21.71755,46.00034
671.5826,21.31413,52.00012
671.7350,22.21298,66
671.8874,21.58896,75.99968
672.0398,22.51565,58.99988
672.1922,23.42933,67.89569
672.3446,24.82413,65.90087
672.4970,26.94959,56
672.6494,29.73087,52.99988
672.8018,30.80039,68
672.9542,30.15985,61
673.1066,30.5974,66
673.2590,31.53226,42.05751
673.4114,32.97726,45.11505
673.5638,32.05261,71
673.7162,31.33522,57.0785
673.8686,29.9726,43.8796
674.0210,29.04923,38
674.1734,26.4253,55.02095
674.3258,26.55364,47.00029
674.4782,26.48097,42
674.6306,26.57803,48.98951
674.7830,24.95673,24
674.9354,25.89811,50
675.0878,25.08351,53
675.2402,25.73332,67.9996
675.3926,23.29394,52.00023
675.5450,23.48503,59
675.6974,24.17443,64.99966
675.8498,23.23484,51.00027
676.0022,22.9855,58.03682
676.1546,23.19437,49
676.3070,23.79229,66
676.4594,24.25586,63.99977
676.6118,26.648,50.04187
676.7642,27.20915,58
676.9166,31.11546,54.04216
677.0690,30.7896,60.03128
677.2214,29.68379,65
677.3738,31.33479,49.00002
677.5262,31.21864,47.00029
677.6786,29.56524,48.99986
677.8310,31.22683,65.88911
677.9834,29.76483,49.01585
678.1358,27.2293,56.01057
678.2882,26.01169,55.99998
678.4406,26.02053,58.00012
678.5930,24.69348,66.96297
678.7454,24.30323,38.1217
678.8978,23.72615,51
679.0502,24.05558,51
679.2026,24.97492,54.98941
679.3550,23.88868,67.92052
679.5074,23.93747,64.99953
679.6598,24.26162,46.08483
679.8122,24.02375,66.99924
679.9646,23.81199,51.99469
680.1170,23.94137,58
680.2694,25.27137,46.00021
680.4218,24.29408,61
680.5742,24.58327,64
680.7266,24.3023,64
680.8790,24.90481,64
681.0314,23.62318,-999.25
681.1838,23.06303,47
681.3362,23.41641,47
681.4886,23.95996,73
681.6410,24.65138,53.03732
681.7934,25.27816,52.99467
681.9458,27.30151,29
682.0982,29.03083,25
682.2506,31.80264,25
682.4030,35.0466,78.88799
682.5554,43.13007,61.96799
682.7078,53.73214,55.94663
682.8602,64.60014,46
683.0126,73.97135,45.9999
683.1650,72.43835,41
683.3174,62.40044,41.00534
683.4698,61.31779,42
683.6222,61.26049,34
683.7746,53.25582,34.00535
683.9270,48.93965,35.19265
684.0794,43.28681,47.02668
684.2318,36.21148,52
684.3842,36.12784,48.00008
684.5366,36.63929,51.98928
684.6890,41.74136,60.95176
684.8414,47.60853,28.21426
684.9938,53.24184,49.00013
685.1462,52.71624,63.94102
685.2986,58.30942,56.9999
685.4510,60.90561,57.99983
685.6034,54.34995,59
685.7558,58.92635,57.02149
685.9082,53.70145,50
686.0606,49.43036,47.0914
686.2130,42.62002,42.03765
686.3654,38.53656,56.89241
686.5178,33.85067,50.0592
686.6702,30.80499,55.97847
686.8226,27.30292,57.99996
686.9750,24.85148,54.00029
687.1274,25.2591,52.98922
687.2798,25.57536,57.00002
687.4322,24.21379,57.9353
687.5846,23.70169,58.97303
687.7370,23.65904,53
687.8894,23.73294,48
688.0418,22.84707,49
688.1942,21.27057,44.00008
688.3466,21.32325,39.00004
688.4990,21.01414,50.96758
688.6514,21.20494,59
688.8038,21.09633,27
688.9562,20.33996,27
689.1086,19.68953,27.16234
689.2610,19.62441,60.92963
689.4134,19.80329,45.99998
689.5658,20.70197,47.90262
689.7182,23.15495,30.09212
689.8706,22.77612,39.0216
690.0230,22.6095,36.00019
690.1754,23.44969,39.00053
690.3278,24.6315,63.97287
690.4802,26.53236,59
690.6326,26.7687,58.98371
690.7850,27.4715,56
690.9374,26.86466,56
691.0898,25.62862,56
691.2422,23.45463,56
691.3946,23.45914,56
691.5470,23.08017,56.00013
691.6994,21.7381,62
691.8518,21.14119,62
692.0042,22.29007,64
692.1566,24.30512,63.99968
692.3090,25.98429,49.00002
692.4614,28.72225,57
692.6138,33.99786,41.00011
692.7662,41.90862,46.02182
692.9186,54.21547,55.99987
693.0710,80.78727,54
693.2234,122.6134,49
693.3758,151.655,41.97816
693.5282,152.7221,41.00006
693.6806,143.9167,54.99987
693.8330,121.2037,53.99985
693.9854,72.60053,52.00011
694.1378,42.75987,57.05404
694.2902,39.55347,26
694.4426,36.76563,52.00008
694.5950,33.93592,53.98357
694.7474,30.82846,53.00013
694.8998,29.11873,58.96713
695.0522,26.2827,55.98345
695.2046,22.94727,56.99968
695.3570,21.22864,54.02742
695.5094,21.7421,51.35463
695.6618,24.15492,50.06036
695.8142,22.4705,38.04413
695.9666,21.40492,43.02197
696.1190,20.26927,69.99934
696.2714,19.73557,36.00006
696.4238,19.40113,46.00015
696.5762,18.72914,43.00019
696.7286,19.12936,51.945
696.8810,19.47128,46.04401
697.0334,18.68588,49.99944
697.1858,19.03978,57.00021
697.3382,19.053,29.00041
697.4906,18.50975,36.00024
697.6430,18.48622,55.96694
697.7954,18.37109,29.16492
697.9478,17.63794,40.03308
698.1002,17.5666,39
698.2526,18.46797,34.00043
698.4050,17.91312,55.99983
698.5574,18.5246,63.77364
698.7098,18.18962,62.86718
698.8622,18.14223,49.01389
699.0146,18.70877,50.08815
699.1670,18.68067,44.99447
699.3194,18.12598,47
699.4718,17.83703,47.05532
699.6242,18.34006,54.05505
699.7766,17.24741,40.00037
699.9290,17.57541,48.05537
700.0814,17.20601,49.00013
700.2338,16.05988,48
700.3862,14.90739,51
700.5386,14.41243,46.99987
700.6910,14.05763,57.99974
700.8434,14.5444,59.99948
700.9958,15.48035,49.02235
701.1482,15.64948,36.04996
701.3006,15.71975,56.00577
701.4530,15.64512,31.09998
701.6054,15.96044,43
701.7578,17.71805,54
701.9102,21.23358,29
702.0626,23.59381,64.99992
702.2150,23.24847,54.99991
702.3674,22.81238,51.10017
702.5198,21.01443,64
702.6722,20.15458,70.87749
702.8246,19.92067,39.00024
702.9770,20.05645,49.85512
703.1294,20.6128,24
703.2818,20.71102,36.99985
703.4342,20.22672,43.99989
703.5866,20.15928,45.92799
703.7390,22.04137,56.96093
703.8914,23.65863,65.86601
704.0438,26.47228,52.97208
704.1962,26.61408,54.92738
704.3486,29.86043,61.99911
704.5010,32.53186,21.1118
704.6534,33.51308,57.99994
704.8058,32.59257,42.99989
704.9582,29.67491,51.03917
705.1106,26.08758,52.99948
705.2630,25.5966,26.00017
705.4154,23.24843,39.00015
705.5678,21.07311,43.99981
705.7202,22.07682,45.00004
705.8726,20.88948,34.13454
706.0250,20.1056,49.01122
706.1774,19.6248,59.99989
706.3298,19.41315,60.84289
706.4822,19.53462,44.07858
706.6346,19.5022,44.12333
706.7870,19.14614,35.07863
706.9394,19.55697,18
707.0918,20.33721,63.99961
707.2442,19.9357,58.00529
707.3966,19.28745,39.00022
707.5490,18.66023,60.88187
707.7014,18.58248,45.05627
707.8538,18.99034,63.90431
708.0062,18.86547,43.00044
708.1586,19.01327,54.99974
708.3110,19.2412,60.03381
708.4634,19.2086,44.00013
708.6158,19.07849,38.18604
708.7682,19.10045,40.02256
708.9206,20.13789,53.01128
709.0730,20.17946,40.04512
709.2254,19.95816,68.75728
709.3778,19.05099,48.00006
709.5302,19.64336,48.99994
709.6826,19.81794,61.9998
709.8350,20.5383,53.94348
709.9874,20.49498,44
710.1398,20.58987,52.05664
710.2922,20.41894,46.13577
710.4446,20.20722,44.00024
710.5970,21.07295,57.92608
710.7494,19.97124,60.89242
710.9018,19.53076,51.95469
711.0542,18.66089,33.11898
711.2066,19.36312,50.99994
711.3590,18.6116,41.03415
711.5114,18.8016,40.9827
711.6638,19.04374,49.98903
711.8162,18.60022,51.07377
711.9686,18.20975,34
712.1210,17.9539,37.98864
712.2734,18.78767,41.05649
712.4258,19.1442,43.90909
712.5782,18.72529,44.01137
712.7306,18.7504,58.9264
712.8830,18.31946,57.88057
713.0354,17.40743,57.94575
713.1878,16.47333,60.99952
713.3402,15.69093,32.00013
713.4926,16.38652,53.99978
713.6450,16.18103,48.00024
713.7974,15.88977,47.99976
713.9498,15.30668,56.85175
714.1022,15.89223,48.99962
714.2546,15.34805,43
714.4070,15.62634,35
714.5594,16.22706,46.966
714.7118,16.46472,56.00844
714.8642,17.4411,42.99429
715.0166,16.32091,57.9998
715.1690,16.44535,43.89202
715.3214,16.55492,55.99958
715.4738,17.57197,64.99958
715.6262,17.22145,48.93137
715.7786,17.95267,60.85151
715.9310,17.51675,51.96566
716.0834,17.68107,54.00009
716.2358,17.51327,44.08589
716.3882,17.04985,62.99976
716.5406,17.14494,48.93698
716.6930,17.23114,50.06304
716.8454,17.07814,62.00007
716.9978,17.5105,45.97706
717.1502,18.15634,19.0004
717.3026,18.05025,55.04591
717.4550,18.44023,52.99976
717.6074,18.69651,65.89091
717.7598,18.79653,42.00031
717.9122,19.81667,54.99969
718.0646,20.32007,34.05172
718.2170,19.76643,21
718.3694,20.27647,51.93144
718.5218,20.06196,25
718.6742,19.48638,49.99953
718.8266,19.3426,39.01733
718.9790,19.22329,30.04606
719.1314,18.70698,25
719.2838,19.4541,50
719.4362,19.64986,30.00038
719.5886,20.13404,44.08647
719.7410,21.31785,41.00025
719.8934,20.79902,42.00007
720.0458,21.01684,60.94807
720.1982,20.40863,52.9596
720.3506,20.05285,52.03464
720.5030,20.03048,28
720.6554,20.64889,47.10399
720.8078,20.1759,58.01709
720.9602,19.76216,65.87328
721.1126,19.19156,63.94767
721.2650,19.04027,47.07526
721.4174,19.01815,50
721.5698,19.05346,53.91897
721.7222,19.7303,33.99989
721.8746,19.23312,42.00036
722.0270,19.44262,21
722.1794,19.15205,46.01114
722.3318,19.76464,52.99975
722.4842,19.86143,30.98903
722.6366,19.21939,19.00052
722.7890,18.05237,44.00009
722.9414,16.27985,45
723.0938,16.28192,43.00047
723.2462,16.98484,53.89547
723.3986,17.98306,58.97676
723.5510,18.35231,36.08716
723.7034,16.66042,49.99975
723.8558,16.24427,37.11047
724.0082,15.82828,37.99995
724.1606,16.31843,60.91273
724.3130,16.46721,43.99984
724.4654,19.26584,60.99982
724.6178,17.87368,52.84307
724.7702,16.80433,40.0233
724.9226,16.28348,49.90678
725.0750,16.00658,44.95337
725.2274,17.76392,54.98251
725.3798,17.39207,45.99975
725.5322,17.36104,50.99417
725.6846,17.7487,31.13376
725.8370,17.76798,19.0467
725.9894,17.8183,43.12262
726.1418,19.43379,54.00005
726.2942,18.79899,23
726.4466,19.09704,39.01462
726.5990,19.61354,38.0643
726.7514,18.55089,49.99993
726.9038,19.29134,41.10529
727.0562,20.09385,37.06446
727.2086,19.59101,58.97073
727.3610,19.30997,25.06759
727.5134,18.61072,36.00021
727.6658,17.83532,34.92978
727.8182,18.84682,30.07614
727.9706,18.48863,41.91793
728.1230,17.42071,27.5735
728.2754,17.85472,45.95308
728.4278,17.0477,44.99413
728.5802,15.14442,56.99961
728.7326,14.84131,39.02919
728.8850,15.15074,59.99954
729.0374,14.83994,48.95888
729.1898,15.12099,42.99417
729.3422,14.83717,45.0529
729.4946,15.07831,43.99966
729.6470,15.41522,52.85297
729.7994,15.19247,45.1115
729.9518,15.51985,40.11738
730.1042,16.79712,55.98823
730.2566,17.12818,76
730.4090,17.35749,23
730.5614,17.52543,45.00005
730.7138,17.18785,59.99966
730.8662,17.52104,53.99989
731.0186,16.93838,37.04718
731.1710,16.71232,45
731.3234,17.13662,51.01176
731.4758,17.06008,25.0059
731.6282,17.11717,55.99952
731.7806,17.45048,35.16537
731.9330,17.75616,36.00034
732.0854,17.41822,53.99998
732.2378,17.47834,48.99989
732.3902,17.16368,43.14783
732.5426,16.98463,22.14159
732.6950,17.33226,50.99984
732.8474,17.48269,71.88163
732.9998,16.102,62.84626
733.1522,17.43819,48.02961
733.3046,18.07638,58.8289
733.4570,18.22097,34.13029
733.6094,19.50357,42.11855
733.7618,20.08976,44.13044
733.9142,19.96722,45.05338
734.0666,19.94981,56.93493
734.2190,19.88329,56.00011
734.3714,19.7863,50.1478
734.5238,22.48252,64.86937
734.6762,19.93714,37.05346
734.8286,18.61584,52.99986
734.9810,17.53689,62.91085
735.1334,16.56904,64.99995
735.2858,16.0424,57.95837
735.4382,16.12627,60.00014
735.5906,16.70984,44.00018
735.7430,16.38732,41.02976
735.8954,16.28667,48.01191
736.0478,15.86131,55.00023
736.2002,16.9982,50.99406
736.3526,17.38616,48.00596
736.5050,17.638,42.00026
736.6574,18.47919,37.00037
736.8098,18.68979,59.95238
736.9622,19.18835,48.97017
737.1146,19.548,28
737.2670,20.77667,47.9466
737.4194,20.86055,52.92237
737.5718,21.18926,61.97611
737.7242,20.1998,49.8566
737.8766,19.44947,31.00049
738.0290,19.0494,49.00016
738.1814,19.60697,45.00023
738.3338,18.66244,30.09909
738.4862,18.03293,69.72475
738.6386,17.15943,57.04789
738.7910,16.38237,68.88338
738.9434,16.12506,74.94011
739.0958,15.97,55.01797
739.2482,16.43671,49.07163
739.4006,16.71267,54.01152
739.5530,17.37341,55.99965
739.7054,16.31334,49.99991
739.8578,16.29972,59.99963
740.0102,16.5968,64.82596
740.1626,16.34398,47.00624
740.3150,16.58974,46.04804
740.4674,16.06985,47.0714
740.6198,16.1919,51.00035
740.7722,15.79017,48.00007
740.9246,15.95546,42.00021
741.0770,15.49608,51.92182
741.2294,15.85163,57.99944
741.3818,16.38077,57.03009
741.5342,16.22665,51.95787
741.6866,16.74887,57.99972
741.8390,16.40819,39.04216
741.9914,17.08929,46.99986
742.1438,17.10395,47.01205
742.2962,15.43254,59.95177
742.4486,15.77199,58.95807
742.6010,16.28271,46
742.7534,16.42696,58
742.9058,16.58002,52.0181
743.0582,16.57328,53.00019
743.2106,16.72549,64.9995
743.3630,17.18596,60.99984
743.5154,17.33469,43.00045
743.6678,17.25129,56
743.8202,19.79416,47.98186
743.9726,19.64809,38.00021
744.1250,19.25105,58.86692
744.2774,19.07443,41.00042
744.4298,19.00407,51.86684
744.5822,18.86838,64.99986
744.7346,19.2057,58.98183
744.8870,19.30079,45.09693
745.0394,19.16735,48.00028
745.1918,20.14434,50.94545
745.3442,20.59713,28.00038
745.4966,19.85231,39.00028
745.6490,20.54512,44.99393
745.8014,20.98012,41.07889
745.9538,20.8522,60.99953
746.1062,21.64012,43
746.2586,22.86357,48.07283
746.4110,23.17686,63.84811
746.5634,22.7738,23.1884
746.7158,22.6655,36.09727
746.8682,22.996,60.84798
747.0206,22.85752,47.00035
747.1730,23.28785,54.99392
747.3254,22.23044,57
747.4778,22.19667,48.92694
747.6302,23.31061,51.92759
747.7826,21.85386,24.0187
747.9350,21.35837,48.88423
748.0874,22.14167,55.93905
748.2398,21.64329,48.06707
748.3922,20.64752,52.91462
748.5446,21.19007,52.00005
748.6970,20.90504,24.02441
748.8494,21.38686,28.04273
749.0018,21.68534,43.00033
749.1542,21.0218,54.00014
749.3066,20.47469,62.00611
749.4590,21.07611,45.01833
749.6114,20.51298,61.79828
749.7638,21.1557,63.88382
749.9162,21.17253,64.9511
750.0686,21.4469,58.96941
750.2210,20.87033,56.07956
750.3734,21.44331,62.00019
750.5258,21.36396,69.92652
750.6782,20.58671,52.00043
750.8306,20.69648,29
750.9830,19.66492,47.16547
751.1354,19.70876,54.12261
751.2878,19.06006,56
751.4402,18.83602,43.13495
751.5926,18.4802,59.03055
751.7450,17.99037,52.09206
751.8974,15.82866,54.07981
752.0498,16.41117,62.0001
752.2022,17.24697,57.00005
752.3546,18.12788,47.03072
752.5070,18.83775,74.83405
752.6594,18.7191,48
752.8118,18.39486,59.99998
752.9642,19.19242,60
753.1166,18.74708,60.99986
753.2690,19.05693,57.0554
753.4214,22.60387,53.99969
753.5738,20.62109,53
753.7262,20.26014,66.99952
753.8786,19.36296,56.00024
754.0310,19.37422,55.01233
754.1834,20.18155,43.99957
754.3358,21.11654,26.0006
754.4882,21.27927,56.99995
754.6406,21.87533,56.8833
754.7930,22.04359,39.08642
754.9454,21.61453,55.00026
755.0978,22.25875,56.00026
755.2502,22.13425,58.99993
755.4026,23.10561,46
755.5550,22.89207,52.00046
755.7074,23.54452,70.90725
755.8598,23.81965,57.185
756.0122,23.37082,64
756.1646,23.32403,64
756.3170,22.83733,64
756.4694,23.08529,64
756.6218,23.31611,64
756.7742,23.76109,64
756.9266,23.79167,64
757.0790,25.49109,64
757.2314,25.56663,64
757.3838,25.56663,64

