#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,60.3733
#BOTTOM:,332.4073
DEPTH_WMSF,DRH,NRHB,PEFL,RHL,RHOM
m,g/cm3,g/cm3,barns/e-,g/cm3,g/cm3
330.1213,-0.02212285,2.261394,4.506192,2.283003,2.26088
330.2737,-0.007440499,2.401721,4.12453,2.314902,2.307461
330.4261,0.004927452,2.125112,4.075835,2.336064,2.340991
330.5785,0.02617766,2.35123,3.84045,2.321742,2.34792
330.7309,0.03673563,2.339711,3.844407,2.303195,2.33993
330.8833,0.0233916,2.262766,4.129093,2.28087,2.304262
331.0357,0.03770808,2.323153,4.331983,2.285445,2.323153
331.1881,0.04542443,2.348008,4.763197,2.302583,2.348008
331.3405,0.0458785,2.345339,4.747222,2.299461,2.345339
331.4929,0.06072977,2.328917,4.713765,2.268187,2.328917
331.6453,0.07535999,2.307541,4.418084,2.232181,2.307541
331.7977,0.08600547,2.284487,4.289579,2.198482,2.284487
331.9501,0.1118983,2.313916,4.098256,2.202017,2.313916
332.1025,0.1258135,2.327705,4.133706,2.201892,2.327705
332.2549,0.1175079,2.324208,4.057718,2.206701,2.324208
332.4073,0.09948589,2.298055,4.279605,2.198569,2.298055

