#HOLE:,U1517A
#EXPEDITION:,372
#TOP:,0.1348
#BOTTOM:,186.6724
DEPTH_LSF,A16B,A16H,A16L,A22B,A22H,A22L,A28B,A28H,A28L,A34B,A34H,A34L,A40B,A40H,A40L
m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m
101.1760,1.159413,0.90243,1.24102,1.256979,1.06615,1.368183,1.335557,1.208281,1.432594,1.395911,1.316718,1.464644,1.473715,1.445773,1.501866
101.3284,1.150998,0.9109509,1.217862,1.241135,1.049777,1.339489,1.310514,1.174752,1.401644,1.347741,1.245304,1.422765,1.376006,1.295262,1.439255
101.4808,1.171986,0.9488265,1.244018,1.266444,1.111679,1.349652,1.337494,1.237118,1.406143,1.368412,1.295388,1.421652,1.388789,1.338622,1.426025
101.6332,1.172718,0.895823,1.280857,1.246701,1.037686,1.368852,1.321569,1.177147,1.430934,1.369941,1.265701,1.458039,1.400448,1.329041,1.461692
101.7856,1.208919,0.9610074,1.332293,1.25801,1.056179,1.383631,1.330117,1.19031,1.439937,1.389991,1.299791,1.469971,1.407191,1.34195,1.463571
101.9380,1.28812,1.131812,1.38665,1.289865,1.136035,1.386965,1.331499,1.212295,1.416631,1.380343,1.295968,1.449136,1.389822,1.308537,1.458703
102.0904,1.421268,1.394912,1.442157,1.375845,1.320818,1.414857,1.39063,1.342588,1.426333,1.4332,1.402313,1.459452,1.449381,1.412838,1.483602
102.2428,1.506819,1.559267,1.461814,1.446045,1.461576,1.43413,1.447666,1.464196,1.434942,1.494426,1.518723,1.472649,1.537866,1.545888,1.528861
102.3952,1.378673,1.425581,1.353072,1.39904,1.375602,1.415716,1.422386,1.392407,1.446577,1.518554,1.541168,1.496274,1.719652,1.802484,1.596963
102.5476,1.228168,1.213176,1.232715,1.339313,1.286023,1.370706,1.381227,1.320176,1.42666,1.443502,1.414239,1.469389,1.60253,1.634929,1.56111
102.7000,1.125679,1.022635,1.142852,1.277761,1.172535,1.329463,1.333084,1.230462,1.4021,1.377507,1.29545,1.442688,1.500512,1.470677,1.534812
102.8524,1.04943,0.8431884,1.063387,1.184584,0.967806,1.261239,1.238815,1.026502,1.356367,1.272787,1.073398,1.413168,1.348144,1.195834,1.50116
103.0048,1.045877,0.7142715,1.071358,1.149592,0.8355842,1.259808,1.193055,0.8910882,1.37169,1.20929,0.9155,1.442081,1.240503,0.9827369,1.522027
103.1572,1.093775,0.7342859,1.164613,1.15779,0.8177776,1.311936,1.203308,0.9027206,1.430932,1.234299,0.9706975,1.520899,1.254089,1.020808,1.590551
103.3096,1.161881,0.8910487,1.254172,1.195061,0.9160728,1.336633,1.24843,1.004968,1.438756,1.303912,1.103899,1.524807,1.309599,1.112841,1.55812
103.4620,1.26728,1.116759,1.347399,1.272561,1.104988,1.37168,1.327323,1.179615,1.446433,1.377401,1.251093,1.507591,1.364923,1.228583,1.502779
103.6144,1.411797,1.353325,1.462011,1.421219,1.367715,1.468353,1.489898,1.454308,1.530037,1.56122,1.544221,1.585202,1.558059,1.547123,1.572716
103.7668,1.428975,1.389434,1.463076,1.423084,1.373257,1.466684,1.47793,1.439012,1.520107,1.530865,1.504718,1.564796,1.51233,1.485157,1.544858
103.9192,1.504664,1.499412,1.510131,1.529316,1.520968,1.539078,1.582381,1.573566,1.595349,1.620982,1.615906,1.629611,1.616743,1.616146,1.617707
104.0716,1.61392,1.624779,1.597782,1.63268,1.642152,1.617394,1.627917,1.627498,1.628625,1.6166,1.609472,1.628669,1.617403,1.614408,1.622339
104.2240,1.653038,1.659306,1.641806,1.668414,1.674001,1.657681,1.657129,1.657979,1.655512,1.642018,1.640024,1.645652,1.643607,1.645455,1.640317
104.3764,1.670826,1.673037,1.666409,1.682056,1.683683,1.67862,1.675963,1.676243,1.675379,1.664945,1.666351,1.662189,1.662556,1.668887,1.650761
104.5288,1.693207,1.687461,1.707076,1.701831,1.697963,1.711363,1.690814,1.689736,1.69325,1.676559,1.678551,1.672467,1.675176,1.679922,1.665725
104.6812,1.688357,1.674875,1.723663,1.695307,1.685916,1.719382,1.694134,1.690767,1.702067,1.687594,1.688695,1.685198,1.682869,1.684462,1.679492
104.8336,1.675557,1.66236,1.707474,1.679296,1.668522,1.705052,1.68067,1.674088,1.695721,1.676556,1.674177,1.681651,1.669264,1.668933,1.669935
104.9860,1.667166,1.658019,1.687267,1.666988,1.658259,1.686064,1.667857,1.663538,1.676905,1.66441,1.665581,1.662115,1.656298,1.659928,1.649571
105.1384,1.654469,1.641015,1.683529,1.647125,1.636185,1.669264,1.646225,1.638772,1.660741,1.646038,1.641642,1.65436,1.641959,1.638477,1.648378
105.2908,1.642168,1.631675,1.662791,1.637745,1.628385,1.65556,1.637166,1.630757,1.649017,1.63612,1.633751,1.640338,1.631958,1.632406,1.631191
105.4432,1.600383,1.589858,1.617364,1.605726,1.595471,1.622646,1.608516,1.599789,1.622934,1.610713,1.604992,1.620048,1.613611,1.611294,1.617349
105.5956,1.580479,1.565437,1.603359,1.589363,1.57658,1.6093,1.591845,1.582224,1.606684,1.595706,1.589532,1.60517,1.604846,1.60182,1.60957
105.7480,1.549049,1.529583,1.575432,1.564313,1.547391,1.588514,1.570694,1.55647,1.591269,1.575299,1.564634,1.590691,1.583705,1.577645,1.592518
105.9004,1.543911,1.535709,1.554103,1.561139,1.549291,1.577322,1.561114,1.552377,1.57283,1.556211,1.553905,1.559135,1.558577,1.561723,1.554659
106.0528,1.508645,1.482808,1.538833,1.527697,1.504634,1.556655,1.539174,1.519531,1.564653,1.544217,1.52884,1.564118,1.549058,1.539903,1.560744
106.2052,1.496799,1.470054,1.526544,1.511025,1.486426,1.53989,1.518457,1.497145,1.543868,1.519606,1.501566,1.540856,1.519125,1.503835,1.536848
106.3576,1.490229,1.462673,1.520091,1.500892,1.475651,1.529273,1.510074,1.486657,1.537263,1.513067,1.490335,1.539722,1.510521,1.487814,1.536841
106.5100,1.493687,1.475019,1.513383,1.495489,1.478482,1.513435,1.503855,1.487778,1.521368,1.5063,1.491607,1.522369,1.497976,1.484448,1.512179
106.6624,1.501471,1.486471,1.517563,1.498056,1.485162,1.51156,1.504269,1.493206,1.516068,1.506501,1.498302,1.515214,1.497789,1.491887,1.503781
106.8148,1.520477,1.514084,1.527617,1.506318,1.50259,1.510201,1.507568,1.507174,1.507974,1.507762,1.51234,1.503126,1.497907,1.505059,1.491008
106.9672,1.51767,1.520305,1.514874,1.508261,1.51055,1.505917,1.507467,1.511678,1.503203,1.505461,1.514955,1.496114,1.497474,1.51163,1.484186
107.1196,1.503476,1.508454,1.498528,1.500409,1.50621,1.494729,1.498487,1.50529,1.491901,1.496962,1.506559,1.487821,1.495362,1.50886,1.482763
107.2720,1.482439,1.486332,1.478861,1.486576,1.491064,1.482393,1.485627,1.489262,1.482241,1.483911,1.489192,1.479055,1.485563,1.49642,1.475713
107.4244,1.45058,1.435978,1.463178,1.462123,1.452782,1.470421,1.463221,1.457452,1.468302,1.463503,1.460387,1.466223,1.470866,1.471586,1.470227
107.5768,1.427448,1.406606,1.444097,1.438963,1.420816,1.454054,1.441615,1.425457,1.455111,1.440832,1.427714,1.451635,1.443222,1.435312,1.449685
107.7292,1.416405,1.393525,1.433946,1.427757,1.405741,1.445441,1.431773,1.410984,1.448694,1.431287,1.413413,1.445657,1.431548,1.418465,1.441907
107.8816,1.405452,1.375601,1.427766,1.413149,1.386032,1.433938,1.417358,1.39283,1.436346,1.419095,1.396419,1.436673,1.4205,1.399239,1.437003
108.0340,1.394731,1.36788,1.413675,1.399264,1.373505,1.417745,1.405478,1.382713,1.422106,1.409544,1.391037,1.423119,1.409364,1.39436,1.420238
108.1864,1.388575,1.364145,1.40522,1.392905,1.369505,1.409106,1.399698,1.378876,1.414435,1.405883,1.38628,1.420083,1.408324,1.387286,1.423797
108.3388,1.384837,1.366063,1.397207,1.389171,1.370344,1.401818,1.395972,1.377772,1.408543,1.400437,1.383766,1.412124,1.399847,1.384788,1.410326
108.4912,1.385192,1.365812,1.398005,1.391589,1.37275,1.404378,1.396185,1.379879,1.407395,1.397725,1.384403,1.406863,1.396928,1.38541,1.40476
108.6436,1.385856,1.365349,1.399498,1.390391,1.372359,1.40254,1.393051,1.377931,1.403268,1.393405,1.381059,1.401694,1.392569,1.382344,1.399367
108.7960,1.380781,1.361289,1.393424,1.387492,1.370081,1.399054,1.389719,1.375368,1.399257,1.390199,1.377964,1.398297,1.391794,1.380266,1.399462
108.9484,1.382418,1.364788,1.393875,1.387648,1.371287,1.398486,1.390032,1.375754,1.399532,1.388955,1.378273,1.395957,1.386413,1.380017,1.390511
109.1008,1.382577,1.367269,1.392466,1.389062,1.372831,1.399878,1.392027,1.37761,1.401708,1.388983,1.3793,1.395314,1.382535,1.37807,1.385334
109.2532,1.385824,1.369321,1.396674,1.390266,1.374789,1.40061,1.39234,1.378724,1.401474,1.390366,1.379238,1.397715,1.386113,1.377242,1.391829
109.4056,1.384474,1.371074,1.393155,1.388439,1.37589,1.39669,1.390424,1.379282,1.397784,1.388085,1.379763,1.393483,1.382994,1.378162,1.386032
109.5580,1.383693,1.372301,1.391007,1.386473,1.37479,1.394071,1.387718,1.377953,1.394069,1.384874,1.380327,1.387755,1.379196,1.380841,1.378195
109.7104,1.3875,1.372272,1.397549,1.387164,1.374144,1.39569,1.387483,1.376808,1.394436,1.386386,1.378339,1.391564,1.383458,1.37764,1.387133
109.8628,1.380027,1.369047,1.386958,1.382674,1.370782,1.390286,1.383836,1.373161,1.390681,1.380074,1.375635,1.382827,1.372707,1.377167,1.370087
110.0152,1.374376,1.361706,1.382215,1.377081,1.365043,1.384605,1.377622,1.368178,1.383497,1.37737,1.371674,1.380875,1.377642,1.375116,1.379186
110.1676,1.366472,1.349733,1.376583,1.371301,1.355689,1.380907,1.372673,1.359953,1.380486,1.371229,1.364135,1.375495,1.369421,1.368997,1.369669
110.3200,1.35924,1.341163,1.36985,1.36563,1.349257,1.375474,1.367394,1.353737,1.375609,1.366783,1.357417,1.37234,1.366964,1.362706,1.369459
110.4724,1.346221,1.3209,1.360495,1.354032,1.331171,1.367305,1.356641,1.336843,1.368179,1.35491,1.339091,1.363963,1.352571,1.3412,1.358938
110.6248,1.336665,1.313893,1.348865,1.343629,1.322573,1.355231,1.347175,1.327132,1.35837,1.34641,1.32813,1.356539,1.343657,1.328543,1.351863
110.7772,1.338498,1.3102,1.354005,1.342939,1.315842,1.358054,1.345632,1.321155,1.359362,1.344115,1.324204,1.355077,1.33959,1.324598,1.347578
110.9296,1.336347,1.313907,1.348342,1.338333,1.315818,1.350482,1.342016,1.32113,1.353432,1.345417,1.324756,1.356883,1.346333,1.323127,1.359349
111.0820,1.337516,1.319061,1.347337,1.338068,1.319051,1.348228,1.340207,1.322793,1.349565,1.339974,1.326221,1.347291,1.335983,1.325535,1.3414
111.2344,1.332679,1.31977,1.339308,1.33869,1.322252,1.347442,1.342005,1.325782,1.35077,1.344682,1.328778,1.353373,1.34749,1.329743,1.357359
111.3868,1.33017,1.315197,1.337808,1.339777,1.319282,1.350854,1.344171,1.323429,1.355618,1.347529,1.328577,1.358101,1.352182,1.333902,1.36258
111.5392,1.329463,1.30901,1.339999,1.342855,1.317309,1.357042,1.346555,1.321097,1.360932,1.350791,1.329201,1.3631,1.36112,1.344568,1.370878
111.6916,1.329325,1.302995,1.343076,1.346602,1.314837,1.364848,1.352132,1.319796,1.371223,1.359731,1.333439,1.375543,1.376297,1.360634,1.38615
111.8440,1.331529,1.295833,1.350819,1.358059,1.322195,1.380044,1.36783,1.333766,1.38957,1.37232,1.343667,1.390693,1.382661,1.363546,1.395148
111.9964,1.33884,1.297046,1.362618,1.369828,1.333056,1.393706,1.382402,1.350013,1.404394,1.381391,1.353714,1.39983,1.380222,1.359789,1.393477
112.1488,1.370184,1.323536,1.401474,1.394662,1.356664,1.422456,1.404992,1.373797,1.428368,1.399053,1.371276,1.419093,1.38828,1.36258,1.405833
112.3012,1.430168,1.398198,1.457084,1.429217,1.401681,1.451922,1.432528,1.408929,1.451992,1.425781,1.403914,1.443185,1.407076,1.38367,1.424329
112.4536,1.471572,1.454186,1.488153,1.457716,1.444047,1.46983,1.458244,1.448677,1.466612,1.454126,1.446821,1.460358,1.435752,1.426123,1.443424
112.6060,1.591629,1.62014,1.555934,1.549147,1.577653,1.518455,1.542159,1.577892,1.505612,1.53531,1.582213,1.490208,1.507997,1.557698,1.464828
112.7584,1.587377,1.624825,1.5429,1.558235,1.597551,1.516273,1.541929,1.585411,1.498676,1.528689,1.578105,1.482597,1.511284,1.565214,1.464503
112.9108,1.545237,1.571335,1.517272,1.558957,1.588982,1.525681,1.550215,1.583518,1.514871,1.537846,1.576975,1.498891,1.539631,1.587815,1.492813
113.0632,1.519606,1.532428,1.506449,1.540397,1.566917,1.512515,1.531855,1.564526,1.499277,1.521973,1.559209,1.486669,1.529975,1.580211,1.483035
113.2156,1.463542,1.45364,1.472407,1.481503,1.478663,1.484167,1.474841,1.477065,1.472846,1.467161,1.47345,1.461764,1.478079,1.490749,1.466978
113.3680,1.426522,1.401239,1.446954,1.435003,1.413105,1.45315,1.430376,1.410858,1.446094,1.424679,1.406523,1.43888,1.428174,1.412096,1.440849
113.5204,1.399853,1.372506,1.419625,1.403771,1.375841,1.42436,1.404897,1.378584,1.424289,1.403865,1.379905,1.421309,1.40251,1.379891,1.418809
113.6728,1.374103,1.344122,1.39356,1.376869,1.344286,1.398451,1.382854,1.353921,1.402331,1.38636,1.36363,1.401616,1.383898,1.364134,1.396904
113.8252,1.357221,1.328126,1.374653,1.358524,1.329396,1.376082,1.365932,1.341253,1.381131,1.37231,1.352122,1.384946,1.371722,1.351585,1.38429
113.9776,1.337355,1.30713,1.353912,1.338773,1.310063,1.354542,1.348848,1.323579,1.363265,1.35685,1.336117,1.368973,1.354963,1.337061,1.365265
114.1300,1.322387,1.295003,1.33626,1.325428,1.299842,1.338522,1.333229,1.308805,1.34616,1.337387,1.31665,1.348478,1.333728,1.318764,1.341488
114.2824,1.310259,1.283081,1.32324,1.314933,1.291773,1.326143,1.31718,1.295684,1.327656,1.316545,1.298066,1.32546,1.314757,1.302339,1.320617
114.4348,1.304756,1.280286,1.316065,1.310539,1.28805,1.32118,1.315506,1.292819,1.326505,1.316073,1.295721,1.325913,1.312615,1.298616,1.319178
114.5872,1.299149,1.272443,1.311216,1.306236,1.279462,1.318764,1.307033,1.284215,1.317655,1.304732,1.287977,1.312342,1.303656,1.291926,1.308898
114.7396,1.299895,1.27534,1.310978,1.303968,1.281423,1.314301,1.304591,1.285319,1.313387,1.303025,1.287201,1.310138,1.301617,1.288331,1.307516
114.8920,1.299609,1.276013,1.310221,1.304074,1.281537,1.314409,1.305779,1.286363,1.314695,1.304967,1.28977,1.311853,1.303348,1.291643,1.308572
115.0444,1.300532,1.276941,1.311189,1.304792,1.282253,1.315165,1.305817,1.287057,1.314421,1.30485,1.289846,1.311642,1.303906,1.29039,1.309977
115.1968,1.300735,1.280362,1.309883,1.304863,1.285462,1.313733,1.306568,1.289525,1.314383,1.305135,1.292213,1.310967,1.302181,1.293763,1.30589
115.3492,1.299649,1.281452,1.307738,1.306391,1.286366,1.315626,1.308248,1.290246,1.316587,1.307538,1.292831,1.314278,1.307232,1.294367,1.313095
115.5016,1.299527,1.284069,1.306354,1.305217,1.289819,1.312206,1.308386,1.293257,1.315354,1.310369,1.296213,1.316938,1.312254,1.299995,1.31797
115.6540,1.304566,1.286533,1.312773,1.311444,1.29193,1.320654,1.31378,1.296471,1.322,1.313099,1.301072,1.318725,1.312214,1.305684,1.315219
115.8064,1.303892,1.288278,1.310938,1.314637,1.296341,1.323382,1.316574,1.300682,1.324198,1.314507,1.302328,1.320245,1.31425,1.303852,1.319123
115.9588,1.309013,1.287347,1.319169,1.317885,1.299806,1.326656,1.321171,1.305927,1.328632,1.319175,1.305923,1.325571,1.315902,1.304675,1.321214
116.1112,1.312166,1.290652,1.322403,1.320418,1.301462,1.329743,1.324093,1.307213,1.332502,1.322538,1.307135,1.33013,1.318951,1.305047,1.325665
116.2636,1.32187,1.302646,1.331399,1.324772,1.305388,1.334514,1.325638,1.308491,1.334247,1.324561,1.309732,1.331929,1.322734,1.308323,1.329826
116.4160,1.331765,1.318923,1.338332,1.330851,1.314823,1.339073,1.330823,1.315816,1.338503,1.328524,1.317387,1.334112,1.32329,1.314841,1.327402
116.5684,1.340353,1.331835,1.344837,1.342095,1.330894,1.348075,1.339691,1.332898,1.343241,1.33618,1.334939,1.33681,1.33449,1.334052,1.334711
116.7208,1.349859,1.353449,1.347943,1.352799,1.354231,1.352021,1.352164,1.354969,1.35065,1.353115,1.358244,1.350349,1.357519,1.363573,1.354199
116.8732,1.335271,1.324929,1.340613,1.34677,1.338207,1.351409,1.347277,1.342002,1.350119,1.347467,1.346642,1.347906,1.354817,1.359505,1.352268
117.0256,1.321095,1.303129,1.329943,1.340539,1.322204,1.350429,1.346054,1.328522,1.355735,1.348996,1.332788,1.358035,1.358302,1.345137,1.365898
117.1780,1.321196,1.29069,1.336679,1.341923,1.312298,1.358477,1.34702,1.320042,1.362351,1.346012,1.321985,1.359497,1.349692,1.329297,1.361225
117.3304,1.332525,1.303344,1.348107,1.347712,1.315873,1.3661,1.353188,1.321686,1.371836,1.353168,1.324011,1.370315,1.353917,1.327905,1.369137
117.4828,1.345452,1.317721,1.361127,1.356383,1.324345,1.37566,1.361651,1.329862,1.381238,1.363013,1.332651,1.381762,1.363497,1.333001,1.382378
117.6352,1.367264,1.341371,1.383361,1.374063,1.345804,1.392306,1.379918,1.354929,1.396323,1.381014,1.360381,1.394454,1.377192,1.357277,1.389921
117.7876,1.395578,1.381344,1.405278,1.399191,1.38301,1.410456,1.403729,1.391051,1.412636,1.404384,1.396239,1.410046,1.399824,1.392359,1.404903
117.9400,1.419869,1.413364,1.424671,1.423038,1.413937,1.4299,1.423764,1.417144,1.428732,1.423142,1.419687,1.425703,1.422503,1.418891,1.425175
118.0924,1.447208,1.443398,1.450329,1.453608,1.451266,1.455568,1.453523,1.455448,1.451935,1.45127,1.457251,1.446447,1.451726,1.459468,1.445506
118.2448,1.453307,1.454469,1.452348,1.462189,1.462687,1.461761,1.463281,1.465372,1.461489,1.460615,1.464919,1.456993,1.459968,1.465891,1.455022
118.3972,1.471911,1.470673,1.473023,1.479068,1.475404,1.482484,1.477023,1.475798,1.478146,1.472376,1.473954,1.470971,1.472086,1.473584,1.470754
118.5496,1.483194,1.483058,1.483321,1.492465,1.491572,1.493333,1.490853,1.492395,1.489376,1.487686,1.491501,1.484105,1.491138,1.495438,1.487056
118.7020,1.489429,1.485221,1.49353,1.499476,1.493981,1.505084,1.498148,1.496737,1.499556,1.495307,1.498711,1.492011,1.498338,1.505376,1.491534
118.8544,1.495578,1.489252,1.501954,1.506239,1.497727,1.515287,1.508285,1.504663,1.512086,1.508112,1.509817,1.506363,1.511517,1.514498,1.508434
119.0068,1.501579,1.493855,1.509605,1.516304,1.507291,1.526317,1.519866,1.514436,1.525889,1.519049,1.515606,1.522822,1.521559,1.516539,1.527155
119.1592,1.504334,1.495615,1.513537,1.520015,1.509474,1.531998,1.523783,1.515631,1.53309,1.52178,1.516346,1.527856,1.522413,1.518192,1.527118
119.3116,1.5175,1.501904,1.535478,1.530972,1.515308,1.550126,1.533797,1.522207,1.547838,1.531129,1.525774,1.537349,1.530533,1.530526,1.53054
119.4640,1.53119,1.518754,1.546156,1.543411,1.529747,1.560861,1.547895,1.537946,1.560588,1.547252,1.541156,1.554852,1.54646,1.541,1.553221
119.6164,1.54867,1.538289,1.561989,1.557877,1.547358,1.571932,1.560842,1.55314,1.571097,1.5567,1.554252,1.559813,1.550233,1.552941,1.546963
119.7688,1.562733,1.553826,1.574772,1.569547,1.562641,1.579047,1.569851,1.567068,1.573595,1.564818,1.565701,1.563678,1.559733,1.561933,1.556968
119.9212,1.567663,1.557442,1.581888,1.574596,1.567816,1.584118,1.578009,1.573542,1.584289,1.573562,1.572545,1.574938,1.56458,1.568359,1.559775
120.0736,1.581925,1.573966,1.593548,1.584106,1.58006,1.589927,1.582505,1.582332,1.582747,1.575692,1.580121,1.569825,1.567549,1.576472,1.556359
120.2260,1.580484,1.579266,1.58218,1.581775,1.581087,1.582734,1.581027,1.58068,1.581509,1.57547,1.577525,1.572717,1.567458,1.573575,1.559682
120.3784,1.576467,1.57974,1.572092,1.578102,1.580803,1.574456,1.576793,1.580143,1.572311,1.570629,1.57741,1.561931,1.562567,1.574119,1.548532
120.5308,1.567338,1.562024,1.574513,1.565399,1.561311,1.570837,1.563607,1.563013,1.564377,1.561219,1.56559,1.55575,1.558526,1.566745,1.54854
120.6832,1.556483,1.547439,1.568392,1.553509,1.547653,1.560993,1.548943,1.54833,1.54969,1.543224,1.549826,1.535608,1.538568,1.551511,1.524303
120.8356,1.526636,1.521026,1.533038,1.52815,1.525092,1.531619,1.527713,1.527293,1.528183,1.526904,1.528634,1.524992,1.527237,1.530314,1.523851
120.9880,1.491512,1.479162,1.504065,1.496752,1.487768,1.505952,1.498012,1.492198,1.503918,1.497891,1.495102,1.500689,1.499531,1.499724,1.499338
121.1404,1.466882,1.451683,1.480965,1.474227,1.46041,1.487363,1.477149,1.465361,1.488402,1.47696,1.469165,1.48428,1.476948,1.474587,1.47912
121.2928,1.450446,1.430568,1.467928,1.454153,1.436113,1.47016,1.456999,1.441316,1.47096,1.45739,1.4455,1.467843,1.455871,1.448399,1.462295
121.4452,1.431388,1.409132,1.449565,1.436157,1.415886,1.45294,1.439394,1.422614,1.453307,1.441028,1.427262,1.4524,1.441756,1.429184,1.452132
121.5976,1.418117,1.397949,1.433553,1.422717,1.402895,1.438177,1.426944,1.409053,1.441061,1.427821,1.414229,1.438432,1.425276,1.416675,1.431813
121.7500,1.403961,1.38471,1.417775,1.40819,1.389362,1.421932,1.414578,1.396051,1.428468,1.418509,1.401766,1.431203,1.417699,1.403983,1.42796
121.9024,1.395276,1.373799,1.410214,1.400191,1.379269,1.415035,1.404606,1.387008,1.417203,1.405517,1.39294,1.414418,1.402832,1.394284,1.408741
122.0548,1.383042,1.363978,1.395516,1.386367,1.370478,1.396819,1.392298,1.376518,1.402948,1.395641,1.379523,1.40669,1.394074,1.379263,1.404118
122.2072,1.374871,1.360586,1.383766,1.381862,1.365177,1.392648,1.386371,1.369899,1.397227,1.385736,1.373067,1.393972,1.381388,1.373962,1.386057
122.3596,1.372068,1.353083,1.383899,1.375328,1.357429,1.38661,1.37742,1.361188,1.387697,1.37696,1.364672,1.384641,1.374676,1.367765,1.378891
122.5120,1.363729,1.345386,1.374721,1.369073,1.351477,1.379851,1.372093,1.356466,1.381742,1.372606,1.360435,1.380069,1.371925,1.363629,1.376943
122.6644,1.358983,1.342045,1.368882,1.363863,1.348536,1.37298,1.367286,1.353536,1.375555,1.368309,1.356991,1.375102,1.367612,1.359509,1.372421
122.8168,1.35403,1.337322,1.363575,1.361577,1.344974,1.371386,1.36384,1.349546,1.372319,1.362205,1.351648,1.368361,1.360307,1.353329,1.364306
122.9692,1.347166,1.327367,1.358216,1.355584,1.337007,1.366324,1.359063,1.343596,1.368073,1.360291,1.348058,1.367396,1.362223,1.35221,1.368054
123.1216,1.34823,1.32631,1.360592,1.354343,1.33303,1.366682,1.356828,1.338292,1.367603,1.356161,1.341907,1.36433,1.354683,1.344416,1.36047
123.2740,1.34918,1.329524,1.360248,1.354055,1.334689,1.365197,1.357397,1.338309,1.368537,1.357402,1.339836,1.367614,1.354911,1.340068,1.363384
123.4264,1.351479,1.335543,1.360461,1.354792,1.338898,1.363884,1.356272,1.342049,1.364427,1.357038,1.344685,1.364112,1.357907,1.346414,1.364499
123.5788,1.351738,1.334473,1.361513,1.356946,1.341015,1.366149,1.359138,1.345617,1.366976,1.359454,1.348169,1.365968,1.359671,1.349717,1.365403
123.7312,1.351846,1.335869,1.360867,1.35848,1.34303,1.367455,1.360671,1.347632,1.368272,1.361443,1.349883,1.368179,1.363381,1.351376,1.370446
123.8836,1.354529,1.340248,1.362655,1.361999,1.345429,1.371807,1.365091,1.349289,1.374555,1.364738,1.351619,1.372527,1.363599,1.352979,1.369831
124.0360,1.355106,1.341591,1.3628,1.360816,1.346708,1.369069,1.363669,1.350123,1.371682,1.364552,1.35335,1.371165,1.365036,1.357221,1.369618
124.1884,1.360943,1.345954,1.369737,1.367639,1.350976,1.377755,1.368894,1.354051,1.377911,1.366951,1.357154,1.372774,1.365548,1.361353,1.367991
124.3408,1.358621,1.344931,1.366543,1.368396,1.35345,1.377459,1.371069,1.357608,1.379295,1.368421,1.358763,1.374196,1.365457,1.360129,1.368567
124.4932,1.364546,1.346628,1.375311,1.371352,1.353697,1.382278,1.372893,1.358589,1.381724,1.371555,1.360915,1.378022,1.370889,1.361946,1.376284
124.6456,1.36723,1.348398,1.378709,1.374365,1.355375,1.386319,1.375952,1.360526,1.385634,1.374291,1.362931,1.381292,1.373158,1.363559,1.379017
124.7980,1.36948,1.354249,1.378767,1.376218,1.358614,1.387349,1.378983,1.362766,1.389321,1.378837,1.36549,1.387273,1.378103,1.366394,1.385447
124.9504,1.382044,1.366465,1.392093,1.384505,1.367946,1.395332,1.384888,1.371891,1.393315,1.38443,1.375558,1.390105,1.384243,1.376248,1.389341
125.1028,1.384696,1.37589,1.390334,1.388458,1.379953,1.393986,1.390373,1.383369,1.394946,1.387793,1.385043,1.389548,1.382199,1.38507,1.380436
125.2552,1.382324,1.372597,1.388504,1.388076,1.378585,1.394253,1.389763,1.382498,1.394496,1.387269,1.384296,1.389163,1.383589,1.385258,1.382555
125.4076,1.382197,1.368045,1.391294,1.388861,1.378817,1.395431,1.389593,1.384115,1.393143,1.385515,1.384397,1.386219,1.381378,1.383904,1.379831
125.5600,1.379734,1.362873,1.390538,1.38541,1.370755,1.394977,1.386839,1.374503,1.394889,1.383128,1.375432,1.388007,1.377727,1.376611,1.378407
125.7124,1.381146,1.369394,1.388616,1.382871,1.370107,1.391068,1.382989,1.37116,1.39057,1.379908,1.371724,1.385031,1.374964,1.371185,1.377254
125.8648,1.382124,1.36995,1.389903,1.381592,1.368905,1.389693,1.381283,1.369254,1.388939,1.379592,1.369466,1.385957,1.376392,1.368086,1.381515
126.0172,1.386696,1.377863,1.392402,1.385283,1.379688,1.388843,1.384017,1.381968,1.385301,1.38307,1.383953,1.382523,1.38237,1.384815,1.380867
126.1696,1.3623,1.34996,1.369533,1.371308,1.357684,1.379646,1.374252,1.363672,1.380758,1.371191,1.368248,1.372941,1.366434,1.372144,1.363178
126.3220,1.355028,1.340562,1.363281,1.362643,1.347481,1.37161,1.365559,1.353395,1.372788,1.365471,1.357919,1.369904,1.36528,1.361152,1.367681
126.4744,1.353247,1.33126,1.365936,1.357714,1.34028,1.367859,1.357865,1.344238,1.365722,1.355808,1.346361,1.361148,1.354841,1.350378,1.357323
126.6268,1.337161,1.314072,1.34957,1.343852,1.32015,1.357012,1.344562,1.325867,1.354845,1.343002,1.329745,1.350145,1.34312,1.331359,1.349438
126.7792,1.334606,1.312642,1.346238,1.339828,1.318435,1.35142,1.342129,1.323326,1.35236,1.342985,1.32724,1.35152,1.343951,1.330222,1.351388
126.9316,1.328227,1.307792,1.338693,1.33379,1.312482,1.345013,1.336957,1.317203,1.347477,1.339111,1.321697,1.348423,1.341141,1.325182,1.349725
127.0840,1.326113,1.30416,1.337286,1.3324,1.310219,1.344034,1.335408,1.315208,1.346099,1.335988,1.31976,1.344518,1.335983,1.324009,1.342213
127.2364,1.319645,1.299625,1.329482,1.331377,1.307161,1.34408,1.335022,1.312095,1.347217,1.331574,1.316178,1.339487,1.326559,1.320871,1.329352
