#HOLE:,U1517A
#EXPEDITION:,372
#TOP:,0.4396
#BOTTOM:,189.7204
DEPTH_LSF,GRMA
m,gAPI
169.9694,56.96246
169.9998,57.47739
170.0303,57.99313
170.0608,58.50808
170.0913,59.04989
170.1218,59.59147
170.1522,60.13328
170.1827,60.67594
170.2132,61.21766
170.2437,61.5326
170.2742,61.8474
170.3046,62.16297
170.3351,62.47777
170.3656,62.79264
170.3961,62.83184
170.4266,62.87102
170.4570,62.9103
170.4875,62.94949
170.5180,62.98867
170.5485,62.89218
170.5790,62.79553
170.6094,62.69904
170.6399,62.60258
170.6704,62.50608
170.7009,62.54541
170.7314,62.58481
170.7618,62.62415
170.7923,62.66347
170.8228,62.7028
170.8533,62.69997
170.8838,62.69713
170.9142,62.69429
170.9447,62.69146
170.9752,62.68862
171.0057,63.01387
171.0362,63.33976
171.0666,63.66513
171.0971,63.99037
171.1276,64.31574
171.1581,64.11272
171.1886,63.9099
171.2190,63.70701
171.2495,63.5042
171.2800,63.3013
171.3105,63.27243
171.3410,63.24375
171.3714,63.21507
171.4019,63.18639
171.4324,63.15758
171.4629,63.07817
171.4934,62.9988
171.5238,62.91939
171.5543,62.83986
171.5848,62.76054
171.6153,62.76445
171.6458,62.76835
171.6762,62.77226
171.7067,62.77618
171.7372,62.77983
171.7677,62.47881
171.7982,62.17791
171.8286,61.87689
171.8591,61.57539
171.8896,61.27448
171.9201,61.12801
171.9506,60.98161
171.9810,60.83514
172.0115,60.68844
172.0420,60.54199
172.0725,60.42713
172.1030,60.31233
172.1334,60.19748
172.1639,60.08244
172.1944,59.96766
172.2249,60.05911
172.2554,60.15052
172.2858,60.24214
172.3163,60.33355
172.3468,60.425
172.3773,60.55122
172.4078,60.67764
172.4382,60.80385
172.4687,60.93001
172.4992,61.05623
172.5297,61.20642
172.5602,61.35685
172.5906,61.50704
172.6211,61.65716
172.6516,61.80735
172.6821,61.8021
172.7126,61.79681
172.7430,61.79155
172.7735,61.78627
172.8040,61.781
172.8345,61.70596
172.8650,61.63079
172.8954,61.55573
172.9259,61.48071
172.9564,61.40565
172.9869,61.60566
173.0174,61.8061
173.0478,62.00622
173.0783,62.20626
173.1088,62.40638
173.1393,62.70449
173.1698,63.00192
173.2002,63.29948
173.2307,63.59692
173.2612,63.89448
173.2917,63.84656
173.3222,63.7985
173.3526,63.75042
173.3831,63.70237
173.4136,63.65375
173.4441,63.20233
173.4746,62.75111
173.5050,62.29969
173.5355,61.84756
173.5660,61.3966
173.5965,61.43077
173.6270,61.46492
173.6574,61.49908
173.6879,61.53329
173.7184,61.56757
173.7489,61.74613
173.7794,61.92461
173.8098,62.10318
173.8403,62.28202
173.8708,62.46053
173.9013,62.57127
173.9318,62.68195
173.9622,62.79267
173.9927,62.90358
174.0232,63.01403
174.0537,62.55909
174.0842,62.10434
174.1146,61.64939
174.1451,61.19373
174.1756,60.73871
174.2061,60.05379
174.2366,59.36918
174.2670,58.6829
174.2975,57.99828
174.3280,57.31356
174.3585,57.81104
174.3890,58.3093
174.4194,58.80678
174.4499,59.30405
174.4804,59.80153
174.5109,60.0189
174.5414,60.2366
174.5718,60.45397
174.6023,60.67124
174.6328,60.88861
174.6633,61.65014
174.6938,62.41293
174.7242,63.17455
174.7547,63.93582
174.7852,64.69743
174.8157,64.4265
174.8462,64.15481
174.8766,63.88356
174.9071,63.61242
174.9376,63.34116
174.9681,62.95731
174.9986,62.5728
175.0290,62.18889
175.0595,61.80515
175.0900,61.42124
175.1205,61.24552
175.1510,61.07036
175.1814,60.89512
175.2119,60.71996
175.2424,60.54478
175.2729,60.70494
175.3034,60.86503
175.3338,61.02519
175.3643,61.18528
175.3948,61.34589
175.4253,61.63035
175.4558,61.91469
175.4862,62.19915
175.5167,62.48406
175.5472,62.76807
175.5777,62.55542
175.6082,62.34285
175.6386,62.1302
175.6691,61.91721
175.6996,61.70441
175.7301,61.3016
175.7606,60.89896
175.7910,60.49615
175.8215,60.0927
175.8520,59.69011
175.8825,59.67146
175.9130,59.65282
175.9434,59.63417
175.9739,59.6155
176.0044,59.59689
176.0349,59.66117
176.0654,59.72543
176.0958,59.78985
176.1263,59.85411
176.1568,59.91833
176.1873,59.73393
176.2178,59.5496
176.2482,59.36483
176.2787,59.1805
176.3092,58.99611
176.3397,58.89451
176.3702,58.79275
176.4006,58.69115
176.4311,58.58959
176.4616,58.488
176.4921,58.00997
176.5226,57.53117
176.5530,57.05313
176.5835,56.57529
176.6140,56.09724
176.6445,56.1158
176.6750,56.13449
176.7054,56.15315
176.7359,56.1718
176.7664,56.19046
176.7969,55.77271
176.8274,55.35413
176.8578,54.93621
176.8883,54.51848
176.9188,54.10056
176.9493,54.3341
176.9798,54.56741
177.0102,54.80083
177.0407,55.03414
177.0712,55.26755
177.1017,55.33963
177.1322,55.41142
177.1626,55.48325
177.1931,55.55503
177.2236,55.62746
177.2541,56.09549
177.2846,56.5633
177.3150,57.03133
177.3455,57.49915
177.3760,57.9678
177.4065,58.13496
177.4370,58.30205
177.4674,58.46921
177.4979,58.63663
177.5284,58.80348
177.5589,58.60012
177.5894,58.39685
177.6198,58.1935
177.6503,57.98982
177.6808,57.78637
177.7113,57.44434
177.7418,57.10246
177.7722,56.76042
177.8027,56.41786
177.8332,56.07585
177.8637,55.78178
177.8942,55.48784
177.9246,55.19377
177.9551,54.89923
177.9856,54.60529
178.0161,54.64346
178.0466,54.68161
178.0770,54.71986
178.1075,54.75801
178.1380,54.79613
178.1685,54.62426
178.1990,54.45247
178.2294,54.28026
178.2599,54.10847
178.2904,53.93659
178.3209,53.64122
178.3514,53.34538
178.3818,53.05001
178.4123,52.75477
178.4428,52.4594
178.4733,52.44431
178.5038,52.42922
178.5342,52.41416
178.5647,52.39911
178.5952,52.38405
178.6257,52.89373
178.6562,53.40434
178.6866,53.91415
178.7171,54.42374
178.7476,54.93356
178.7781,55.16691
178.8086,55.40052
178.8390,55.63375
178.8695,55.86689
178.9000,56.10013
178.9305,56.40187
178.9610,56.70292
178.9914,57.00409
179.0219,57.30514
179.0524,57.60632
179.0829,57.52824
179.1134,57.45008
179.1438,57.37189
179.1743,57.29373
179.2048,57.21567
179.2353,57.40439
179.2658,57.59303
179.2962,57.78175
179.3267,57.97076
179.3572,58.15876
179.3877,57.59625
179.4182,57.03397
179.4486,56.47146
179.4791,55.90806
179.5096,55.34578
179.5401,55.08574
179.5706,54.82579
179.6010,54.56574
179.6315,54.30528
179.6620,54.04542
179.6925,54.08985
179.7230,54.13425
179.7534,54.17868
179.7839,54.22317
179.8144,54.26766
179.8449,54.4457
179.8754,54.62367
179.9058,54.80171
179.9363,54.98003
179.9668,55.15801
179.9973,55.1342
180.0278,55.1104
180.0582,55.08655
180.0887,55.06275
180.1192,55.03893
180.1497,54.93424
180.1802,54.8294
180.2106,54.72471
180.2411,54.62007
180.2716,54.51539
180.3021,54.56824
180.3326,54.62117
180.3630,54.67402
180.3935,54.72685
180.4240,54.7797
180.4545,54.62012
180.4850,54.46025
180.5154,54.30064
180.5459,54.1411
180.5764,53.98149
180.6069,53.32693
180.6374,52.67119
180.6678,52.01648
180.6983,51.36206
180.7288,50.70735
180.7593,50.9482
180.7898,51.18985
180.8202,51.43112
180.8507,51.67228
180.8812,51.91355
180.9117,51.75589
180.9422,51.59837
180.9726,51.44078
181.0031,51.28326
181.0336,51.12568
181.0641,51.65039
181.0946,52.17435
181.1250,52.69855
181.1555,53.22252
181.1860,53.74666
181.2165,53.24173
181.2470,52.73703
181.2774,52.23209
181.3079,51.72638
181.3384,51.22289
181.3689,52.30209
181.3994,53.38081
181.4298,54.46001
181.4603,55.5409
181.4908,56.61932
181.5213,56.65948
181.5518,56.69962
181.5822,56.73979
181.6127,56.78001
181.6432,56.82041
181.6737,57.25705
181.7042,57.6935
181.7346,58.13013
181.7651,58.56746
181.7956,59.00369
181.8261,58.51561
181.8566,58.02773
181.8870,57.53964
181.9175,57.05079
181.9480,56.56297
181.9785,57.05968
182.0090,57.55618
182.0394,58.05388
182.0699,58.55037
182.1004,59.04705
182.1309,59.27048
182.1614,59.49427
182.1918,59.7177
182.2223,59.94104
182.2528,60.16447
182.2833,59.77882
182.3138,59.39252
182.3442,59.00684
182.3747,58.62133
182.4052,58.23565
182.4357,58.16769
182.4662,58.09969
182.4966,58.0318
182.5271,57.96393
182.5576,57.89604
182.5881,57.81942
182.6186,57.74268
182.6490,57.66607
182.6795,57.58949
182.7100,57.51286
182.7405,58.20016
182.7710,58.88893
182.8014,59.57663
182.8319,60.26402
182.8624,60.95171
182.8929,61.14416
182.9234,61.33581
182.9538,61.52755
182.9843,61.7192
183.0148,61.91138
183.0453,62.15897
183.0758,62.40646
183.1062,62.65405
183.1367,62.90153
183.1672,63.1493
183.1977,63.08654
183.2282,63.0238
183.2586,62.96103
183.2891,62.89817
183.3196,62.8353
183.3501,62.65564
183.3806,62.47606
183.4110,62.2964
183.4415,62.11647
183.4720,61.93675
183.5025,61.67452
183.5330,61.4124
183.5634,61.15016
183.5939,60.88752
183.6244,60.62541
183.6549,60.59113
183.6854,60.55686
183.7158,60.52258
183.7463,60.48824
183.7768,60.45399
183.8073,60.49031
183.8378,60.52661
183.8682,60.56301
183.8987,60.59931
183.9292,60.63563
183.9597,60.68411
183.9902,60.73257
184.0206,60.78115
184.0511,60.82961
184.0816,60.87809
184.1121,60.94368
184.1426,61.00936
184.1730,61.07494
184.2035,61.1405
184.2340,61.20607
184.2645,61.08257
184.2950,60.95884
184.3254,60.83531
184.3559,60.71184
184.3864,60.58831
184.4169,60.3853
184.4474,60.18195
184.4778,59.97893
184.5083,59.77599
184.5388,59.57296
184.5693,59.37958
184.5998,59.1859
184.6302,58.99252
184.6607,58.79923
184.6912,58.60585
184.7217,58.46302
184.7522,58.32058
184.7826,58.17807
184.8131,58.03562
184.8436,57.8931
184.8741,58.064
184.9046,58.2347
184.9350,58.40546
184.9655,58.57616
184.9960,58.74702
185.0265,58.69084
185.0570,58.63468
185.0874,58.57849
185.1179,58.52233
185.1484,58.46634
185.1789,58.73093
185.2094,58.99541
185.2398,59.26
185.2703,59.52501
185.3008,59.78918
185.3313,59.54739
185.3618,59.30571
185.3922,59.06392
185.4227,58.82175
185.4532,58.58002
185.4837,58.42937
185.5142,58.2788
185.5446,58.12815
185.5751,57.97727
185.6056,57.82644
185.6361,57.31051
185.6666,56.79482
185.6970,56.27889
185.7275,55.76216
185.7580,55.2464
185.7885,55.24007
185.8190,55.23375
185.8494,55.22742
185.8799,55.2211
185.9104,55.21476
185.9409,55.13601
185.9714,55.05728
186.0018,54.97837
186.0323,54.89964
186.0628,54.82089
186.0933,54.80658
186.1238,54.79224
186.1542,54.77793
186.1847,54.76362
186.2152,54.74931
186.2457,54.97735
186.2762,55.20579
186.3066,55.43387
186.3371,55.66185
186.3676,55.88993
186.3981,56.2748
186.4286,56.66032
186.4590,57.04524
186.4895,57.42999
186.5200,57.8149
186.5505,58.09512
186.5810,58.37573
186.6114,58.6559
186.6419,58.93595
186.6724,59.21611
186.7029,59.23655
186.7334,59.25678
186.7638,59.27702
186.7943,59.29724
186.8248,59.31748
186.8553,59.29778
186.8858,59.27809
186.9162,59.25839
186.9467,59.2387
186.9772,59.21975
187.0077,59.92805
187.0382,60.63605
187.0686,61.34435
187.0991,62.05376
187.1296,62.76164
187.1601,63.00387
187.1906,63.246
187.2210,63.48823
187.2515,63.73084
187.2820,63.97265
187.3125,63.65585
187.3430,63.33919
187.3734,63.0224
187.4039,62.7051
187.4344,62.38826
187.4649,61.99673
187.4954,61.60537
187.5258,61.21384
187.5563,60.8217
187.5868,60.43026
187.6173,60.24094
187.6478,60.0517
187.6782,59.86238
187.7087,59.67276
187.7392,59.48355
187.7697,59.66427
187.8002,59.84492
187.8306,60.026
187.8611,60.20665
187.8916,60.38732
187.9221,60.15798
187.9526,59.92828
187.9830,59.69894
188.0135,59.4697
188.0440,59.24035
188.0745,59.3149
188.1050,59.38957
188.1354,59.46412
188.1659,59.53864
188.1964,59.61319
188.2269,59.29111
188.2574,58.96845
188.2878,58.64629
188.3183,58.32428
188.3488,58.00212
188.3793,57.80941
188.4098,57.61644
188.4402,57.42378
188.4707,57.2312
188.5012,57.03854
188.5317,56.7077
188.5622,56.37626
188.5926,56.04535
188.6231,55.71458
188.6536,55.38366
188.6841,55.43948
188.7146,55.49541
188.7450,55.55136
188.7755,55.60729
188.8060,55.66325
188.8365,55.86812
188.8670,56.07261
188.8974,56.27719
188.9279,56.48168
188.9584,56.68676
188.9889,56.98007
189.0194,57.27324
189.0498,57.56655
189.0803,57.86031
189.1108,58.1537
189.1413,58.54574
189.1718,58.9376
189.2022,59.32964
189.2327,59.72229
189.2632,60.1141
189.2937,60.19455
189.3242,60.27497
189.3546,60.35542
189.3851,60.436
189.4156,60.51638
189.4461,60.46623
189.4766,60.4161
189.5070,60.36594
189.5375,60.31572
189.5680,60.26559
189.5985,60.29747
189.6290,60.32934
189.6594,60.36122
189.6899,60.39315
189.7204,60.42502

